hour,Load (kW),Air Temp,SolRad_Hor,SolRad_Dif,WS_10m
609,109.82235193023,3.07,254.0,198.0,4.55
610,110.374585468243,3.87,318.0,251.0,4.9
611,111.035822391551,4.77,327.0,275.0,5.31
612,109.907891682478,5.38,291.0,261.0,5.38
613,109.331554953669,5.71,247.0,226.0,5.31
614,108.382275930049,5.91,150.0,147.0,4.97
615,108.090927969587,5.58,103.0,97.0,4.21
616,108.197160598978,4.94,25.0,24.0,3.52
617,108.857652562862,4.1,0.0,0.0,2.97
618,109.998925895875,3.36,0.0,0.0,2.69
619,110.67,2.81,0.0,0.0,2.55
620,110.67,2.37,0.0,0.0,2.55
621,110.67,2.19,0.0,0.0,2.55
622,117.92,2.09,0.0,0.0,2.55
623,117.92,2.16,0.0,0.0,2.69
624,117.92,2.12,0.0,0.0,2.76
625,117.92,2.17,0.0,0.0,2.83
626,117.92,2.25,0.0,0.0,2.97
627,117.92,2.38,0.0,0.0,3.03
628,117.92,2.52,0.0,0.0,3.03
629,117.92,2.52,0.0,0.0,3.03
630,117.92,2.46,0.0,0.0,2.97
631,93.17,2.42,28.0,28.0,2.83
632,93.17,3.53,178.0,122.0,2.14
633,93.17,5.81,256.0,198.0,2.14
634,93.17,6.99,351.0,250.0,2.21
635,93.17,7.63,373.0,280.0,2.14
636,93.17,8.14,380.0,277.0,2.0
637,93.17,8.39,326.0,248.0,1.86
638,93.17,8.55,266.0,191.0,1.72
639,93.17,8.44,124.0,109.0,1.66
640,93.17,8.0,19.0,19.0,1.31
641,93.17,6.94,0.0,0.0,1.17
642,93.17,5.67,0.0,0.0,1.17
643,108.17,5.21,0.0,0.0,1.17
644,108.17,4.84,0.0,0.0,1.24
645,108.17,3.85,0.0,0.0,1.38
646,117.92,2.77,0.0,0.0,1.59
647,117.92,2.19,0.0,0.0,1.66
648,117.92,1.93,0.0,0.0,1.66
649,117.92,1.47,0.0,0.0,1.72
650,117.92,1.16,0.0,0.0,1.79
651,117.92,1.09,0.0,0.0,1.79
652,117.92,1.08,0.0,0.0,1.79
653,117.92,1.22,0.0,0.0,1.72
654,117.92,1.67,0.0,0.0,1.59
655,93.17,2.52,36.0,36.0,1.38
656,93.17,3.0,207.0,109.0,1.31
657,93.17,6.7,318.0,183.0,0.9
658,93.17,8.13,395.0,237.0,1.1
659,93.17,9.04,440.0,262.0,1.45
660,93.17,9.73,429.0,266.0,1.72
661,93.17,10.17,372.0,241.0,2.0
662,93.17,10.39,312.0,175.0,2.28
663,93.17,10.28,187.0,109.0,2.41
664,93.17,9.66,43.0,30.0,2.34
665,93.17,8.65,0.0,0.0,2.34
666,93.17,7.82,0.0,0.0,2.21
667,108.17,6.62,0.0,0.0,1.93
668,108.17,6.58,0.0,0.0,1.45
669,108.17,8.14,0.0,0.0,1.1
670,117.92,8.28,0.0,0.0,0.41
671,117.92,7.96,0.0,0.0,0.34
672,117.92,7.44,0.0,0.0,0.97
673,117.92,5.26,0.0,0.0,1.38
674,117.92,3.99,0.0,0.0,1.66
675,117.92,3.33,0.0,0.0,1.86
676,117.92,3.45,0.0,0.0,2.07
677,117.92,3.56,0.0,0.0,2.21
678,117.92,3.87,0.0,0.0,2.34
679,93.17,4.35,31.0,31.0,2.41
680,93.17,6.09,84.0,83.0,2.34
681,108.275160278209,7.52,160.0,156.0,2.69
682,108.57606241473,8.68,260.0,235.0,3.17
683,109.490745626334,9.22,153.0,153.0,3.79
684,109.030928068796,9.44,147.0,147.0,4.48
685,108.464778045811,9.07,162.0,161.0,5.03
686,107.983819069116,8.58,143.0,141.0,5.38
687,107.896214446791,8.11,45.0,45.0,5.45
688,107.959621242,7.53,31.0,28.0,5.38
689,107.916122408757,7.0,0.0,0.0,5.45
690,108.737990529377,6.69,0.0,0.0,5.52
691,110.67,6.67,0.0,0.0,5.45
692,110.67,6.97,0.0,0.0,5.66
693,110.67,7.1,0.0,0.0,5.52
694,117.92,7.22,0.0,0.0,5.59
695,117.92,7.41,0.0,0.0,5.59
696,117.92,7.53,0.0,0.0,5.66
697,117.92,7.76,0.0,0.0,5.59
698,117.92,7.99,0.0,0.0,5.93
699,117.92,8.04,0.0,0.0,6.0
700,117.92,8.07,0.0,0.0,5.93
701,117.92,8.11,0.0,0.0,5.93
702,117.92,8.11,0.0,0.0,5.93
703,93.17,8.07,34.0,34.0,6.0
704,93.17,8.4,172.0,125.0,5.66
705,108.265450343674,8.92,245.0,199.0,5.24
706,108.556901161019,9.46,376.0,247.0,5.45
707,109.538103979248,10.24,496.0,219.0,5.72
708,108.72871289802,10.64,549.0,147.0,5.72
709,108.263803128578,10.73,480.0,149.0,4.69
710,107.906093126327,10.85,355.0,143.0,3.86
711,107.808864067547,10.77,223.0,83.0,3.66
712,107.893873687786,10.41,31.0,29.0,2.9
713,108.196465290131,9.28,0.0,0.0,1.93
714,108.628595940792,8.03,0.0,0.0,1.59
715,110.67,6.73,0.0,0.0,1.59
716,110.67,6.46,0.0,0.0,1.31
717,110.67,6.36,0.0,0.0,1.31
718,117.92,5.48,0.0,0.0,1.52
719,117.92,4.43,0.0,0.0,1.86
720,117.92,4.22,0.0,0.0,1.72
721,117.92,3.33,0.0,0.0,2.0
722,117.92,3.56,0.0,0.0,2.34
723,117.92,3.64,0.0,0.0,2.62
724,117.92,3.73,0.0,0.0,2.76
725,117.92,3.67,0.0,0.0,2.76
726,117.92,3.76,0.0,0.0,2.83
727,93.17,3.9,30.0,30.0,2.83
728,93.17,6.24,254.0,70.0,2.83
729,108.528452354903,9.07,404.0,105.0,2.76
730,108.893289355881,10.5,526.0,107.0,3.45
731,109.669955560112,11.22,586.0,112.0,3.17
732,108.455027022324,11.74,593.0,100.0,2.62
733,108.098401476048,11.99,520.0,106.0,1.93
734,107.478330118112,12.09,406.0,89.0,1.38
735,107.139951596703,11.92,244.0,68.0,1.66
736,107.635115947965,11.32,65.0,29.0,2.07
737,108.074433453845,11.11,0.0,0.0,3.74
738,108.815846907887,10.34,0.0,0.0,3.88
739,110.67,9.56,0.0,0.0,4.02
740,110.67,8.79,0.0,0.0,4.16
741,110.67,8.02,0.0,0.0,4.3
742,117.92,7.25,0.0,0.0,4.43
743,117.92,6.48,0.0,0.0,4.57
744,117.92,5.71,0.0,0.0,4.71
745,117.92,4.93,0.0,0.0,4.85
746,117.92,4.16,0.0,0.0,4.99
747,117.92,3.39,0.0,0.0,5.13
748,117.92,2.62,0.0,0.0,5.26
749,117.92,1.85,0.0,0.0,5.4
750,117.92,1.07,0.0,0.0,5.54
751,93.17,0.3,39.0,39.0,5.68
752,93.17,-0.47,217.0,117.0,5.82
753,111.512043407545,2.15,172.0,166.0,5.86
754,111.911846981813,2.64,0.0,0.0,5.93
755,115.378879902174,3.35,407.0,289.0,5.79
756,113.8269609552,3.37,320.0,279.0,4.9
757,112.811322686401,3.76,353.0,259.0,4.41
758,112.10918344547,3.64,338.0,178.0,5.03
759,111.817885851016,3.69,198.0,118.0,4.76
760,111.71487978327,3.45,48.0,37.0,4.28
761,112.331707384053,3.1,0.0,0.0,3.52
762,113.075992110102,2.72,0.0,0.0,3.24
763,110.67,2.41,0.0,0.0,2.83
764,110.67,2.4,0.0,0.0,2.48
765,110.67,2.02,0.0,0.0,2.0
766,117.92,1.75,0.0,0.0,1.72
767,117.92,1.56,0.0,0.0,1.59
768,117.92,1.33,0.0,0.0,1.52
769,117.92,1.29,0.0,0.0,1.45
770,117.92,1.11,0.0,0.0,1.38
771,117.92,1.33,0.0,0.0,1.59
772,117.92,1.63,0.0,0.0,1.66
773,117.92,1.83,0.0,0.0,1.72
774,117.92,2.49,0.0,0.0,2.0
775,93.17,3.16,30.0,30.0,2.21
776,93.17,4.51,85.0,85.0,2.14
777,110.405490992279,5.66,59.0,59.0,2.21
778,110.65043409116,7.09,77.0,77.0,2.41
779,111.460967148708,8.16,144.0,144.0,2.97
780,110.408751923576,9.0,143.0,143.0,2.55
781,109.460705646383,9.78,282.0,247.0,0.83
782,108.605209580106,10.25,186.0,175.0,0.97
783,108.119049580395,10.21,0.0,0.0,2.21
784,107.802423898313,9.65,25.0,25.0,2.34
785,108.385004160497,8.47,0.0,0.0,2.48
786,109.553213489045,7.42,0.0,0.0,2.62
787,110.67,6.64,0.0,0.0,2.69
788,110.67,5.74,0.0,0.0,2.34
789,110.67,5.32,0.0,0.0,2.0
790,117.92,4.85,0.0,0.0,1.93
791,117.92,4.41,0.0,0.0,2.0
792,117.92,4.15,0.0,0.0,2.0
793,117.92,4.09,0.0,0.0,2.14
794,117.92,4.0,0.0,0.0,2.14
795,117.92,3.87,0.0,0.0,1.93
796,117.92,3.98,0.0,0.0,1.72
797,117.92,3.91,0.0,0.0,1.66
798,117.92,3.99,0.0,0.0,1.66
799,93.17,4.34,41.0,41.0,1.66
800,93.17,6.1,146.0,126.0,1.52
801,93.17,8.18,252.0,205.0,1.31
802,93.17,10.47,269.0,243.0,1.24
803,93.17,11.84,288.0,265.0,2.41
804,93.17,12.8,154.0,154.0,4.21
805,93.17,12.63,359.0,258.0,4.48
806,93.17,12.79,314.0,192.0,5.38
807,93.17,12.65,80.0,80.0,4.76
808,93.17,12.18,18.0,18.0,4.76
809,93.17,11.62,0.0,0.0,4.48
810,93.17,11.14,0.0,0.0,3.93
811,108.17,10.89,0.0,0.0,3.45
812,108.17,10.88,0.0,0.0,3.24
813,108.17,10.64,0.0,0.0,3.24
814,117.92,10.39,0.0,0.0,3.1
815,117.92,10.2,0.0,0.0,3.17
816,117.92,10.08,0.0,0.0,3.24
817,117.92,9.91,0.0,0.0,3.17
818,117.92,9.74,0.0,0.0,3.1
819,117.92,9.37,0.0,0.0,2.97
820,117.92,9.42,0.0,0.0,3.03
821,117.92,9.36,0.0,0.0,2.97
822,117.92,9.45,0.0,0.0,3.24
823,93.17,9.65,20.0,20.0,3.52
824,93.17,11.02,100.0,98.0,3.1
825,93.17,12.78,209.0,191.0,4.07
826,93.17,13.92,140.0,140.0,5.24
827,93.17,14.37,222.0,218.0,5.66
828,93.17,14.65,114.0,114.0,6.14
829,93.17,14.79,58.0,58.0,6.28
830,93.17,14.71,78.0,78.0,6.28
831,93.17,14.4,54.0,54.0,6.14
832,93.17,13.87,43.0,39.0,5.17
833,93.17,12.97,0.0,0.0,4.48
834,93.17,12.57,0.0,0.0,4.14
835,108.17,12.28,0.0,0.0,3.86
836,108.17,12.35,0.0,0.0,4.21
837,108.17,12.33,0.0,0.0,4.28
838,117.92,12.26,0.0,0.0,4.28
839,117.92,12.38,0.0,0.0,4.28
840,117.92,12.34,0.0,0.0,4.14
841,117.92,11.99,0.0,0.0,4.0
842,117.92,11.71,0.0,0.0,3.86
843,117.92,11.51,0.0,0.0,3.86
844,117.92,11.44,0.0,0.0,3.79
845,117.92,11.4,0.0,0.0,3.79
846,117.92,11.28,0.0,0.0,3.72
847,93.17,11.3,22.0,22.0,4.0
848,93.17,12.1,147.0,128.0,2.9
849,109.189968868863,13.59,219.0,197.0,4.07
850,109.888625036822,14.42,294.0,256.0,4.62
851,111.406554501524,15.04,270.0,255.0,5.31
852,111.06150711677,15.16,383.0,293.0,5.66
853,110.655504137536,15.36,140.0,140.0,6.07
854,109.613636578495,15.24,266.0,207.0,5.93
855,109.86814536121,14.8,101.0,99.0,5.38
856,109.976503279499,14.26,76.0,38.0,5.03
857,109.968292072964,13.35,0.0,0.0,4.62
858,110.061479966465,12.77,0.0,0.0,4.21
859,110.67,12.39,0.0,0.0,3.86
860,110.67,12.25,0.0,0.0,3.45
861,110.67,11.99,0.0,0.0,3.24
862,117.92,11.74,0.0,0.0,2.97
863,117.92,11.36,0.0,0.0,2.14
864,117.92,10.73,0.0,0.0,1.24
865,117.92,10.25,0.0,0.0,1.17
866,117.92,10.0,0.0,0.0,1.86
867,117.92,10.2,0.0,0.0,2.21
868,117.92,10.3,0.0,0.0,2.76
869,117.92,10.42,0.0,0.0,3.45
870,117.92,10.71,0.0,0.0,4.48
871,93.17,10.87,43.0,43.0,5.31
872,93.17,12.12,96.0,95.0,6.28
873,109.69192461413,12.73,278.0,211.0,6.48
874,110.722080065278,13.14,272.0,247.0,6.97
875,113.189637314692,13.71,157.0,157.0,7.93
876,113.149855462019,14.02,195.0,194.0,8.83
877,112.672640318596,13.9,143.0,143.0,8.9
878,112.187441025291,13.82,173.0,167.0,10.21
879,112.040268311862,13.3,100.0,98.0,10.28
880,112.078630885354,12.32,44.0,41.0,10.62
881,112.086644335233,11.5,0.0,0.0,10.9
882,112.195666321912,11.61,0.0,0.0,10.9
883,110.67,11.16,0.0,0.0,7.79
884,110.67,10.64,0.0,0.0,6.76
885,110.67,10.1,0.0,0.0,8.07
886,117.92,9.85,0.0,0.0,7.03
887,117.92,9.51,0.0,0.0,6.41
888,117.92,9.12,0.0,0.0,6.69
889,117.92,9.2,0.0,0.0,7.03
890,117.92,9.35,0.0,0.0,7.24
891,117.92,9.33,0.0,0.0,8.07
892,117.92,9.41,0.0,0.0,8.69
893,117.92,9.54,0.0,0.0,8.55
894,117.92,9.77,0.0,0.0,8.55
895,93.17,9.8,51.0,51.0,8.9
896,93.17,10.47,122.0,116.0,7.66
897,110.957208273835,10.92,412.0,132.0,8.41
898,112.408991040697,11.42,308.0,263.0,8.69
899,115.82946271201,11.91,227.0,223.0,8.76
900,115.886731822766,11.94,117.0,117.0,8.69
901,114.944658131136,11.66,116.0,116.0,8.28
902,113.207915539728,10.97,205.0,190.0,7.45
903,113.387586120733,10.44,158.0,133.0,6.83
904,113.624219499356,9.89,49.0,44.0,5.72
905,113.653318128916,9.48,0.0,0.0,4.83
906,113.680796063271,9.36,0.0,0.0,4.0
907,110.67,9.18,0.0,0.0,3.59
908,110.67,9.22,0.0,0.0,3.93
909,110.67,8.98,0.0,0.0,3.93
910,117.92,8.81,0.0,0.0,4.07
911,117.92,8.34,0.0,0.0,4.83
912,117.92,7.75,0.0,0.0,5.86
913,117.92,6.8,0.0,0.0,6.55
914,117.92,5.72,0.0,0.0,6.62
915,117.92,4.64,0.0,0.0,6.55
916,117.92,4.06,0.0,0.0,6.48
917,117.92,3.62,0.0,0.0,6.55
918,117.92,3.41,0.0,0.0,6.69
919,93.17,3.29,48.0,48.0,6.97
920,93.17,3.71,66.0,66.0,7.66
921,110.720066967835,4.05,274.0,218.0,7.66
922,112.739691246959,4.27,386.0,271.0,7.93
923,114.043121648186,4.2,201.0,200.0,7.93
924,114.07174552148,3.69,304.0,278.0,8.07
925,112.814262368713,3.86,340.0,272.0,8.41
926,113.025543815419,3.41,340.0,201.0,8.07
927,112.601086543988,3.33,162.0,136.0,8.62
928,112.029451622818,3.2,66.0,50.0,8.34
929,112.373218863505,3.06,0.0,0.0,8.28
930,113.050666273277,3.01,0.0,0.0,8.28
931,110.67,3.07,0.0,0.0,7.86
932,110.67,3.48,0.0,0.0,7.59
933,110.67,3.44,0.0,0.0,7.72
934,117.92,3.35,0.0,0.0,7.45
935,117.92,3.19,0.0,0.0,7.1
936,117.92,3.08,0.0,0.0,6.83
937,117.92,2.93,0.0,0.0,6.76
938,117.92,2.7,0.0,0.0,6.55
939,117.92,2.61,0.0,0.0,6.28
940,117.92,2.6,0.0,0.0,6.34
941,117.92,2.54,0.0,0.0,6.14
942,117.92,2.62,0.0,0.0,6.14
943,93.17,2.62,54.0,54.0,5.86
944,93.17,3.22,220.0,139.0,5.79
945,110.015113734676,4.17,204.0,192.0,6.83
946,111.156647489152,4.69,306.0,267.0,6.69
947,112.408188556112,5.4,363.0,303.0,6.76
948,110.583309934072,5.54,164.0,164.0,6.34
949,109.380199228109,5.47,129.0,129.0,5.93
950,108.826890267952,5.35,181.0,175.0,6.0
951,107.822106464956,5.01,152.0,134.0,5.86
952,107.497703622162,4.33,78.0,51.0,5.38
953,107.706202635237,3.59,0.0,0.0,4.76
954,109.364389362965,3.0,0.0,0.0,4.34
955,110.67,2.65,0.0,0.0,4.07
956,110.67,2.97,0.0,0.0,3.59
957,110.67,3.02,0.0,0.0,3.31
958,117.92,2.91,0.0,0.0,2.97
959,117.92,2.83,0.0,0.0,2.83
960,117.92,2.78,0.0,0.0,2.83
961,117.92,2.7,0.0,0.0,2.97
962,117.92,2.59,0.0,0.0,3.17
963,117.92,2.37,0.0,0.0,3.31
964,117.92,2.44,0.0,0.0,3.38
965,117.92,2.31,0.0,0.0,3.45
966,117.92,2.32,0.0,0.0,3.38
967,93.17,2.44,28.0,28.0,3.31
968,93.17,4.03,152.0,136.0,3.38
969,93.17,5.02,208.0,195.0,4.21
970,93.17,6.21,257.0,243.0,4.62
971,93.17,6.8,142.0,142.0,4.41
972,93.17,6.98,131.0,131.0,4.28
973,93.17,6.98,145.0,145.0,4.07
974,93.17,7.06,114.0,114.0,4.07
975,93.17,6.91,81.0,81.0,3.93
976,93.17,6.52,19.0,19.0,3.86
977,93.17,6.09,0.0,0.0,3.59
978,93.17,5.81,0.0,0.0,3.31
979,108.17,5.69,0.0,0.0,3.03
980,108.17,5.68,0.0,0.0,2.83
981,108.17,5.63,0.0,0.0,2.34
982,117.92,5.56,0.0,0.0,1.93
983,117.92,5.64,0.0,0.0,1.86
984,117.92,5.77,0.0,0.0,1.79
985,117.92,5.79,0.0,0.0,2.07
986,117.92,5.89,0.0,0.0,2.34
987,117.92,6.09,0.0,0.0,2.55
988,117.92,6.24,0.0,0.0,2.69
989,117.92,6.48,0.0,0.0,2.69
990,117.92,6.71,0.0,0.0,2.69
991,93.17,7.04,54.0,54.0,2.55
992,93.17,8.3,127.0,121.0,3.24
993,93.17,9.23,89.0,89.0,3.72
994,93.17,10.31,143.0,143.0,4.21
995,93.17,11.06,176.0,176.0,4.83
996,93.17,11.72,94.0,94.0,4.76
997,93.17,12.11,430.0,263.0,4.83
998,93.17,12.41,293.0,222.0,4.97
999,93.17,11.52,52.0,52.0,4.41
1000,93.17,11.36,74.0,55.0,3.59
1001,93.17,10.8,0.0,0.0,3.66
1002,93.17,10.19,0.0,0.0,3.45
1003,108.17,9.63,0.0,0.0,3.1
1004,108.17,9.67,0.0,0.0,2.07
1005,108.17,9.09,0.0,0.0,1.72
1006,117.92,8.68,0.0,0.0,1.31
1007,117.92,9.86,0.0,0.0,0.83
1008,117.92,8.68,0.0,0.0,1.03
1009,117.92,6.87,0.0,0.0,1.59
1010,117.92,6.29,0.0,0.0,1.86
1011,117.92,6.03,0.0,0.0,2.07
1012,117.92,5.93,0.0,0.0,2.14
1013,117.92,6.82,0.0,0.0,2.34
1014,117.92,7.26,0.0,0.0,2.28
1015,93.17,7.71,34.0,34.0,2.28
1016,93.17,8.88,79.0,79.0,2.07
1017,108.359883546493,10.58,69.0,69.0,2.0
1018,108.519653893173,12.23,69.0,69.0,2.28
1019,109.231265009758,12.96,87.0,87.0,2.83
1020,108.626549472058,13.23,180.0,180.0,3.72
1021,108.688378169198,13.14,502.0,210.0,3.59
1022,107.252104133705,13.44,360.0,204.0,2.41
1023,106.972521401447,13.42,206.0,145.0,1.79
1024,107.192328974307,12.98,83.0,56.0,1.79
1025,107.300518124435,12.34,0.0,0.0,1.45
1026,107.902915199754,11.14,0.0,0.0,1.03
1027,110.67,9.8,0.0,0.0,1.38
1028,110.67,8.18,0.0,0.0,2.07
1029,110.67,7.97,0.0,0.0,2.14
1030,117.92,6.8,0.0,0.0,2.14
1031,117.92,6.99,0.0,0.0,2.14
1032,117.92,6.87,0.0,0.0,2.14
1033,117.92,6.81,0.0,0.0,1.86
1034,117.92,6.7,0.0,0.0,1.66
1035,117.92,6.67,0.0,0.0,1.24
1036,117.92,7.16,0.0,0.0,1.1
1037,117.92,7.57,0.0,0.0,0.83
1038,117.92,8.15,0.0,0.0,0.69
1039,93.17,8.0,40.0,40.0,0.76
1040,93.17,8.51,38.0,38.0,0.97
1041,107.934549168326,10.36,103.0,103.0,1.66
1042,107.948592013067,11.48,351.0,284.0,2.55
1043,107.951781166407,12.43,478.0,300.0,3.03
1044,106.965727847739,13.03,556.0,241.0,3.17
1045,106.73,13.59,423.0,274.0,3.45
1046,106.73,13.91,455.0,111.0,3.52
1047,106.799748706834,13.92,269.0,113.0,3.38
1048,106.778865503012,13.53,106.0,49.0,2.9
1049,106.981738665704,12.43,0.0,0.0,2.76
1050,107.234785587994,11.34,0.0,0.0,3.72
1051,110.67,10.35,0.0,0.0,4.0
1052,110.67,10.29,0.0,0.0,4.07
1053,110.67,9.48,0.0,0.0,4.07
1054,117.92,8.86,0.0,0.0,3.52
1055,117.92,8.31,0.0,0.0,3.1
1056,117.92,7.8,0.0,0.0,2.69
1057,117.92,7.3,0.0,0.0,2.48
1058,117.92,6.7,0.0,0.0,2.21
1059,117.92,6.08,0.0,0.0,2.14
1060,117.92,5.47,0.0,0.0,2.07
1061,117.92,4.97,0.0,0.0,1.72
1062,117.92,5.47,0.0,0.0,1.45
1063,93.17,6.77,90.0,64.0,0.97
1064,93.17,8.25,254.0,138.0,0.55
1065,107.646678419907,9.94,304.0,233.0,1.45
1066,107.212688126402,10.94,207.0,205.0,2.62
1067,107.183144286698,11.4,329.0,297.0,3.38
1068,106.805643998305,11.36,160.0,160.0,3.38
1069,106.73,11.06,105.0,105.0,3.66
1070,106.73,10.72,151.0,150.0,3.03
1071,106.73,10.62,59.0,59.0,2.76
1072,106.73,10.0,66.0,58.0,2.9
1073,106.748949077094,9.18,0.0,0.0,3.17
1074,107.100321701335,9.0,0.0,0.0,2.97
1075,110.67,8.77,0.0,0.0,3.1
1076,110.67,8.66,0.0,0.0,3.03
1077,110.67,8.25,0.0,0.0,3.31
1078,117.92,7.55,0.0,0.0,3.03
1079,117.92,6.74,0.0,0.0,2.97
1080,117.92,5.86,0.0,0.0,2.83
1081,117.92,5.09,0.0,0.0,2.9
1082,117.92,4.48,0.0,0.0,2.76
1083,117.92,3.84,0.0,0.0,2.55
1084,117.92,3.19,0.0,0.0,2.28
1085,117.92,2.65,0.0,0.0,2.07
1086,117.92,2.46,0.0,0.0,2.0
1087,93.17,2.5,124.0,50.0,1.79
1088,93.17,4.78,252.0,147.0,1.1
1089,111.26455282885,6.65,427.0,179.0,1.17
1090,111.90523735248,7.73,499.0,248.0,1.59
1091,117.274748122346,8.66,113.0,113.0,2.41
1092,116.49333794444,9.31,363.0,314.0,3.1
1093,115.931048413109,9.94,295.0,269.0,3.66
1094,115.732549023791,10.34,262.0,227.0,3.93
1095,115.420205253054,10.38,303.0,95.0,4.55
1096,115.103561491651,9.95,121.0,48.0,4.62
1097,115.508224487798,9.09,0.0,0.0,4.55
1098,115.978298499205,8.23,0.0,0.0,4.83
1099,110.67,7.55,0.0,0.0,4.9
1100,110.67,6.95,0.0,0.0,4.97
1101,110.67,6.57,0.0,0.0,4.69
1102,117.92,6.26,0.0,0.0,4.14
1103,117.92,5.94,0.0,0.0,3.66
1104,117.92,5.74,0.0,0.0,3.38
1105,117.92,5.64,0.0,0.0,3.38
1106,117.92,5.6,0.0,0.0,3.31
1107,117.92,5.56,0.0,0.0,3.03
1108,117.92,5.44,0.0,0.0,2.83
1109,117.92,5.31,0.0,0.0,2.69
1110,117.92,5.13,0.0,0.0,2.62
1111,93.17,5.27,49.0,48.0,2.62
1112,93.17,7.07,114.0,113.0,2.9
1113,112.527318569202,8.37,238.0,218.0,3.66
1114,113.10845548411,9.19,404.0,295.0,4.07
1115,117.721215614194,9.75,535.0,285.0,4.48
1116,117.218740451766,10.15,217.0,216.0,4.69
1117,116.102880137024,10.22,309.0,277.0,4.41
1118,115.666927270844,10.21,276.0,232.0,3.86
1119,114.995909184588,10.14,155.0,142.0,3.24
1120,114.66337411991,9.78,73.0,63.0,2.76
1121,115.00664371808,9.09,0.0,0.0,2.48
1122,116.057835498387,7.79,0.0,0.0,3.79
1123,110.67,6.33,0.0,0.0,5.03
1124,110.67,5.59,0.0,0.0,5.24
1125,110.67,5.31,0.0,0.0,5.38
1126,117.92,5.17,0.0,0.0,6.14
1127,117.92,4.9,0.0,0.0,6.9
1128,117.92,4.63,0.0,0.0,7.31
1129,117.92,4.24,0.0,0.0,7.31
1130,117.92,3.85,0.0,0.0,7.1
1131,117.92,3.55,0.0,0.0,6.97
1132,117.92,3.35,0.0,0.0,7.03
1133,117.92,3.17,0.0,0.0,7.1
1134,117.92,2.91,0.0,0.0,6.9
1135,93.17,2.88,117.0,67.0,6.83
1136,93.17,3.74,322.0,96.0,7.38
1137,93.17,4.42,442.0,182.0,7.86
1138,93.17,5.34,576.0,189.0,8.07
1139,93.17,6.14,591.0,255.0,8.21
1140,93.17,6.51,656.0,171.0,7.86
1141,93.17,6.75,433.0,297.0,7.66
1142,93.17,6.39,372.0,231.0,7.1
1143,93.17,6.12,291.0,126.0,6.48
1144,93.17,5.59,130.0,49.0,5.45
1145,93.17,4.94,0.0,0.0,4.48
1146,93.17,4.31,0.0,0.0,3.93
1147,108.17,4.03,0.0,0.0,3.38
1148,108.17,3.53,0.0,0.0,2.55
1149,108.17,3.03,0.0,0.0,2.14
1150,117.92,2.48,0.0,0.0,2.07
1151,117.92,2.12,0.0,0.0,2.14
1152,117.92,1.98,0.0,0.0,2.21
1153,117.92,1.9,0.0,0.0,2.28
1154,117.92,1.84,0.0,0.0,2.34
1155,117.92,1.64,0.0,0.0,2.41
1156,117.92,1.24,0.0,0.0,2.28
1157,117.92,0.76,0.0,0.0,2.21
1158,117.92,0.38,0.0,0.0,2.0
1159,93.17,1.0,137.0,54.0,1.79
1160,93.17,4.0,329.0,90.0,1.86
1161,93.17,5.95,497.0,112.0,2.34
1162,93.17,7.09,616.0,129.0,2.55
1163,93.17,8.01,657.0,172.0,2.41
1164,93.17,8.73,682.0,129.0,2.34
1165,93.17,9.3,509.0,256.0,2.21
1166,93.17,9.66,426.0,196.0,2.0
1167,93.17,9.81,211.0,163.0,1.79
1168,93.17,9.62,56.0,54.0,1.59
1169,93.17,8.77,0.0,0.0,1.72
1170,93.17,7.42,0.0,0.0,1.93
1171,108.17,6.14,0.0,0.0,2.0
1172,108.17,8.25,0.0,0.0,0.97
1173,108.17,7.88,0.0,0.0,1.03
1174,117.92,7.16,0.0,0.0,1.1
1175,117.92,6.18,0.0,0.0,1.17
1176,117.92,6.26,0.0,0.0,1.1
1177,117.92,6.42,0.0,0.0,1.03
1178,117.92,6.22,0.0,0.0,0.97
1179,117.92,6.02,0.0,0.0,0.9
1180,117.92,5.86,0.0,0.0,0.9
1181,117.92,5.75,0.0,0.0,0.83
1182,117.92,5.67,0.0,0.0,0.76
1183,93.17,5.68,140.0,55.0,0.69
1184,93.17,6.63,332.0,90.0,0.28
1185,112.689224925765,8.66,500.0,111.0,0.83
1186,115.993550639897,9.63,609.0,142.0,1.31
1187,118.022141836193,10.32,671.0,149.0,1.72
1188,117.897678891765,10.89,682.0,131.0,2.28
1189,117.594784892657,11.21,613.0,130.0,2.76
1190,116.560293589917,11.27,487.0,121.0,2.97
1191,115.527128311839,11.09,323.0,93.0,2.97
1192,114.767213185904,10.59,136.0,52.0,2.76
1193,114.510857874963,9.57,0.0,0.0,2.62
1194,114.945910242746,8.65,0.0,0.0,2.69
1195,110.67,8.1,0.0,0.0,2.76
1196,110.67,8.27,0.0,0.0,2.9
1197,110.67,8.02,0.0,0.0,2.62
1198,117.92,7.67,0.0,0.0,2.41
1199,117.92,6.81,0.0,0.0,2.07
1200,117.92,6.82,0.0,0.0,1.45
1201,117.92,7.62,0.0,0.0,1.24
1202,117.92,8.63,0.0,0.0,0.97
1203,117.92,8.62,0.0,0.0,0.83
1204,117.92,8.23,0.0,0.0,0.97
1205,117.92,7.64,0.0,0.0,1.03
1206,117.92,6.51,0.0,0.0,1.1
1207,93.17,6.05,60.0,58.0,1.17
1208,93.17,7.38,148.0,141.0,0.9
1209,111.345426878658,10.52,111.0,111.0,0.97
1210,112.875334354751,12.07,204.0,203.0,1.72
