hour,Load (kW),Air Temp,SolRad_Hor,SolRad_Dif,WS_10m,scaling_factor,Modified Load (kW)
7654,117.92,13.4,0.0,0.0,3.1,1.0,117.92
7655,117.92,12.97,0.0,0.0,2.97,1.0,117.92
7656,117.92,12.44,0.0,0.0,2.83,1.0,117.92
7657,117.92,11.99,0.0,0.0,2.76,1.0,117.92
7658,117.92,11.7,0.0,0.0,2.76,1.0,117.92
7659,117.92,11.35,0.0,0.0,2.55,1.0,117.92
7660,117.92,11.0,0.0,0.0,2.34,1.0,117.92
7661,117.92,10.74,0.0,0.0,2.28,1.0,117.92
7662,117.92,10.47,0.0,0.0,2.28,1.0,117.92
7663,93.17,10.58,132.0,61.0,2.21,1.0,93.17
7664,93.17,11.81,237.0,148.0,2.28,1.0,93.17
7665,106.73,13.86,402.0,157.0,2.0,1.0,106.73
7666,106.73,16.45,527.0,117.0,1.66,1.0,106.73
7667,106.73,18.14,525.0,167.0,1.72,1.0,106.73
7668,106.73,19.11,539.0,106.0,1.86,1.0,106.73
7669,106.73,19.68,444.0,104.0,1.93,1.0,106.73
7670,106.73,19.98,305.0,88.0,1.93,1.0,106.73
7671,106.73,19.93,138.0,56.0,1.79,1.0,106.73
7672,106.73,19.26,0.0,0.0,1.72,1.0,106.73
7673,106.73,17.8,0.0,0.0,1.86,1.0,106.73
7674,106.73,16.4,0.0,0.0,1.93,1.0,106.73
7675,110.67,15.35,0.0,0.0,2.0,1.0,110.67
7676,110.67,14.48,0.0,0.0,2.0,1.0,110.67
7677,110.67,13.79,0.0,0.0,2.07,1.0,110.67
7678,117.92,13.34,0.0,0.0,2.14,1.0,117.92
7679,117.92,13.23,0.0,0.0,2.28,1.0,117.92
7680,117.92,13.55,0.0,0.0,2.48,1.0,117.92
7681,117.92,13.49,0.0,0.0,2.69,1.0,117.92
7682,117.92,13.23,0.0,0.0,2.9,1.0,117.92
7683,117.92,13.14,0.0,0.0,3.1,1.0,117.92
7684,117.92,13.13,0.0,0.0,3.24,1.0,117.92
7685,117.92,13.22,0.0,0.0,3.31,1.0,117.92
7686,117.92,13.29,0.0,0.0,3.31,1.0,117.92
7687,93.17,13.73,134.0,55.0,3.17,1.0,93.17
7688,93.17,15.6,301.0,88.0,2.9,1.0,93.17
7689,93.17,17.71,435.0,107.0,3.38,1.0,93.17
7690,93.17,18.89,517.0,123.0,3.79,1.0,93.17
7691,93.17,19.67,545.0,132.0,4.0,1.0,93.17
7692,93.17,20.2,515.0,128.0,4.21,1.0,93.17
7693,93.17,20.37,440.0,103.0,4.21,1.0,93.17
7694,93.17,20.18,298.0,90.0,4.07,1.0,93.17
7695,93.17,19.59,133.0,57.0,3.66,1.0,93.17
7696,93.17,18.54,0.0,0.0,2.9,1.0,93.17
7697,93.17,17.29,0.0,0.0,2.62,1.0,93.17
7698,93.17,16.27,0.0,0.0,2.41,1.0,93.17
7699,108.17,15.42,0.0,0.0,2.34,1.0,108.17
7700,108.17,14.58,0.0,0.0,1.59,1.0,108.17
7701,108.17,13.67,0.0,0.0,1.52,1.0,108.17
7702,117.92,13.17,0.0,0.0,1.38,1.0,117.92
7703,117.92,12.74,0.0,0.0,1.31,1.0,117.92
7704,117.92,12.14,0.0,0.0,1.38,1.0,117.92
7705,117.92,11.55,0.0,0.0,1.38,1.0,117.92
7706,117.92,11.09,0.0,0.0,1.38,1.0,117.92
7707,117.92,10.8,0.0,0.0,1.1,1.0,117.92
7708,117.92,10.85,0.0,0.0,1.03,1.0,117.92
7709,117.92,10.56,0.0,0.0,1.1,1.0,117.92
7710,117.92,10.68,0.0,0.0,1.03,1.0,117.92
7711,93.17,11.19,130.0,54.0,0.83,1.0,93.17
7712,93.17,12.51,293.0,91.0,0.9,1.0,93.17
7713,93.17,14.23,430.0,109.0,0.9,1.0,93.17
7714,93.17,16.42,518.0,119.0,0.62,1.0,93.17
7715,93.17,18.03,551.0,119.0,0.97,1.0,93.17
7716,93.17,19.0,524.0,113.0,1.24,1.0,93.17
7717,93.17,19.57,426.0,115.0,1.24,1.0,93.17
7718,93.17,19.81,292.0,96.0,1.31,1.0,93.17
7719,93.17,19.62,129.0,58.0,1.38,1.0,93.17
7720,93.17,18.94,0.0,0.0,1.45,1.0,93.17
7721,93.17,17.61,0.0,0.0,1.45,1.0,93.17
7722,93.17,16.17,0.0,0.0,1.38,1.0,93.17
7723,108.17,15.81,0.0,0.0,1.24,1.0,108.17
7724,108.17,14.41,0.0,0.0,1.66,1.0,108.17
7725,108.17,14.4,0.0,0.0,1.45,1.0,108.17
7726,117.92,15.32,0.0,0.0,1.1,1.0,117.92
7727,117.92,15.77,0.0,0.0,0.62,1.0,117.92
7728,117.92,15.43,0.0,0.0,0.76,1.0,117.92
7729,117.92,14.57,0.0,0.0,1.03,1.0,117.92
7730,117.92,12.34,0.0,0.0,1.24,1.0,117.92
7731,117.92,11.05,0.0,0.0,1.38,1.0,117.92
7732,117.92,11.14,0.0,0.0,1.52,1.0,117.92
7733,117.92,11.36,0.0,0.0,1.79,1.0,117.92
7734,117.92,11.49,0.0,0.0,1.93,1.0,117.92
7735,93.17,11.76,127.0,55.0,2.0,1.0,93.17
7736,93.17,12.72,292.0,90.0,1.79,1.0,93.17
7737,106.73,14.24,427.0,110.0,1.59,1.0,106.73
7738,106.73,16.61,515.0,121.0,1.17,1.0,106.73
7739,107.175479733877,18.53,549.0,121.0,0.9,1.0,107.175479733877
7740,106.73,19.91,519.0,118.0,0.55,1.0,106.73
7741,106.73,20.65,432.0,108.0,0.28,1.0,106.73
7742,106.73,20.89,293.0,92.0,0.34,1.0,106.73
7743,106.73,20.57,128.0,58.0,1.03,1.0,106.73
7744,106.73,19.57,0.0,0.0,1.52,1.0,106.73
7745,107.254403140296,17.88,0.0,0.0,1.59,1.0,107.254403140296
7746,107.276960473723,16.29,0.0,0.0,1.66,1.0,107.276960473723
7747,110.67,15.11,0.0,0.0,1.79,1.0,110.67
7748,110.67,14.22,0.0,0.0,1.66,1.0,110.67
7749,110.67,14.3,0.0,0.0,1.31,1.0,110.67
7750,117.92,14.83,0.0,0.0,1.1,1.0,117.92
7751,117.92,15.25,0.0,0.0,0.83,1.0,117.92
7752,117.92,15.03,0.0,0.0,0.55,1.0,117.92
7753,117.92,14.68,0.0,0.0,0.07,1.0,117.92
7754,117.92,14.07,0.0,0.0,0.14,1.0,117.92
7755,117.92,13.7,0.0,0.0,0.28,1.0,117.92
7756,117.92,13.58,0.0,0.0,0.41,1.0,117.92
7757,117.92,13.6,0.0,0.0,0.34,1.0,117.92
7758,117.92,13.71,0.0,0.0,0.48,1.0,117.92
7759,93.17,13.74,51.0,51.0,0.69,1.0,93.17
7760,93.17,14.47,286.0,92.0,0.76,1.0,93.17
7761,106.765971795789,15.91,422.0,110.0,1.45,1.0,106.765971795789
7762,106.73,17.18,510.0,121.0,2.14,1.0,106.73
7763,107.75913435316,18.3,559.0,106.0,2.28,1.0,107.75913435316
7764,107.381076563487,19.05,503.0,135.0,2.55,1.0,107.381076563487
7765,107.252309215536,19.35,413.0,127.0,2.76,1.0,107.252309215536
7766,107.423836572461,19.28,287.0,97.0,2.76,1.0,107.423836572461
7767,107.833818467187,18.78,126.0,57.0,2.55,1.0,107.833818467187
7768,108.96700687929,17.84,0.0,0.0,2.14,1.0,108.96700687929
7769,108.986713924675,16.87,0.0,0.0,1.93,1.0,108.986713924675
7770,109.256517944007,15.98,0.0,0.0,1.72,1.0,109.256517944007
7771,110.67,15.15,0.0,0.0,1.52,1.0,110.67
7772,110.67,14.38,0.0,0.0,1.72,1.0,110.67
7773,110.67,13.87,0.0,0.0,1.72,1.0,110.67
7774,117.92,13.55,0.0,0.0,1.79,1.0,117.92
7775,117.92,13.17,0.0,0.0,2.14,1.0,117.92
7776,117.92,13.32,0.0,0.0,2.48,1.0,117.92
7777,117.92,13.06,0.0,0.0,2.55,1.0,117.92
7778,117.92,13.2,0.0,0.0,2.62,1.0,117.92
7779,117.92,13.61,0.0,0.0,2.76,1.0,117.92
7780,117.92,13.03,0.0,0.0,3.1,1.0,117.92
7781,117.92,13.8,0.0,0.0,3.38,1.0,117.92
7782,117.92,14.34,0.0,0.0,3.59,1.0,117.92
7783,93.17,14.98,52.0,52.0,3.72,1.0,93.17
7784,93.17,16.91,280.0,89.0,4.28,1.0,93.17
7785,108.065663262601,18.16,399.0,130.0,5.17,1.0,108.065663262601
7786,107.804406384942,18.93,403.0,228.0,5.86,1.0,107.804406384942
7787,108.048094946871,19.4,339.0,265.0,5.93,1.0,108.048094946871
7788,106.840296163093,19.69,313.0,251.0,6.62,1.0,106.840296163093
7789,106.73,19.81,291.0,210.0,6.55,1.0,106.73
7790,106.73,19.74,243.0,131.0,6.69,1.0,106.73
7791,106.73,19.39,118.0,60.0,6.55,1.0,106.73
7792,107.117902091492,18.62,0.0,0.0,6.48,1.0,107.117902091492
7793,106.996722681802,18.05,0.0,0.0,6.48,1.0,106.996722681802
7794,107.246670428465,17.74,0.0,0.0,6.41,1.0,107.246670428465
7795,110.67,17.5,0.0,0.0,6.28,1.0,110.67
7796,110.67,17.77,0.0,0.0,6.48,1.0,110.67
7797,110.67,17.64,0.0,0.0,6.28,1.0,110.67
7798,117.92,17.5,0.0,0.0,6.0,1.0,117.92
7799,117.92,17.32,0.0,0.0,6.0,1.0,117.92
7800,117.92,17.21,0.0,0.0,6.07,1.0,117.92
7801,117.92,17.15,0.0,0.0,6.14,1.0,117.92
7802,117.92,17.17,0.0,0.0,6.14,1.0,117.92
7803,117.92,17.14,0.0,0.0,5.86,1.0,117.92
7804,117.92,17.07,0.0,0.0,5.59,1.0,117.92
7805,117.92,17.0,0.0,0.0,5.52,1.0,117.92
7806,117.92,17.0,0.0,0.0,5.52,1.0,117.92
7807,93.17,17.21,53.0,53.0,5.59,1.0,93.17
7808,93.17,18.46,210.0,139.0,6.07,1.0,93.17
7809,107.843932989754,19.37,407.0,107.0,6.62,1.0,107.843932989754
7810,107.616648493023,20.04,478.0,142.0,7.03,1.0,107.616648493023
7811,108.000016563904,20.46,326.0,261.0,7.45,1.0,108.000016563904
7812,106.901025694058,20.64,49.0,49.0,7.86,1.0,106.901025694058
7813,106.73,20.8,37.0,37.0,8.07,1.0,106.73
7814,106.755231301015,20.61,243.0,127.0,8.07,1.0,106.755231301015
7815,106.73,20.14,13.0,13.0,8.07,1.0,106.73
7816,106.750287981816,19.19,0.0,0.0,7.93,1.0,106.750287981816
7817,106.752765715791,18.44,0.0,0.0,7.52,1.0,106.752765715791
7818,107.326460647208,17.98,0.0,0.0,7.1,1.0,107.326460647208
7819,110.67,17.86,0.0,0.0,6.76,1.0,110.67
7820,110.67,18.53,0.0,0.0,6.62,1.0,110.67
7821,110.67,18.35,0.0,0.0,6.21,1.0,110.67
7822,117.92,18.23,0.0,0.0,6.14,1.0,117.92
7823,117.92,18.06,0.0,0.0,5.93,1.0,117.92
7824,117.92,18.03,0.0,0.0,5.66,1.0,117.92
7825,117.92,17.91,0.0,0.0,5.45,1.0,117.92
7826,117.92,17.74,0.0,0.0,5.31,1.0,117.92
7827,117.92,17.63,0.0,0.0,5.1,1.0,117.92
7828,117.92,17.55,0.0,0.0,4.76,1.0,117.92
7829,117.92,17.44,0.0,0.0,4.55,1.0,117.92
7830,117.92,17.33,0.0,0.0,4.41,1.0,117.92
7831,93.17,17.41,62.0,62.0,4.28,1.0,93.17
7832,93.17,18.68,217.0,133.0,4.21,1.0,93.17
7833,107.978812154671,19.61,279.0,204.0,4.62,1.0,107.978812154671
7834,107.943165165992,20.24,239.0,221.0,4.62,1.0,107.943165165992
7835,108.033679976793,20.61,514.0,134.0,4.55,1.0,108.033679976793
7836,107.104707243884,20.81,349.0,245.0,4.55,1.0,107.104707243884
7837,106.73,20.83,152.0,150.0,4.48,1.0,106.73
7838,106.73,20.84,137.0,127.0,4.69,1.0,106.73
7839,106.73,20.41,82.0,65.0,4.41,1.0,106.73
7840,106.767957289741,19.66,0.0,0.0,4.28,1.0,106.767957289741
7841,106.857788427871,18.96,0.0,0.0,4.28,1.0,106.857788427871
7842,107.334340139788,18.55,0.0,0.0,4.21,1.0,107.334340139788
7843,110.67,18.19,0.0,0.0,3.93,1.0,110.67
7844,110.67,18.11,0.0,0.0,3.79,1.0,110.67
7845,110.67,17.88,0.0,0.0,3.59,1.0,110.67
7846,117.92,17.63,0.0,0.0,3.38,1.0,117.92
7847,117.92,17.38,0.0,0.0,3.17,1.0,117.92
7848,117.92,17.15,0.0,0.0,3.17,1.0,117.92
7849,117.92,16.97,0.0,0.0,3.17,1.0,117.92
7850,117.92,16.8,0.0,0.0,3.03,1.0,117.92
7851,117.92,16.64,0.0,0.0,2.9,1.0,117.92
7852,117.92,16.37,0.0,0.0,2.76,1.0,117.92
7853,117.92,16.17,0.0,0.0,2.69,1.0,117.92
7854,117.92,16.04,0.0,0.0,2.55,1.0,117.92
7855,93.17,16.22,60.0,60.0,2.69,1.0,93.17
7856,93.17,17.35,263.0,95.0,2.9,1.0,93.17
7857,93.17,18.68,415.0,96.0,3.45,1.0,93.17
7858,93.17,19.33,453.0,171.0,3.72,1.0,93.17
7859,93.17,19.92,482.0,179.0,3.86,1.0,93.17
7860,93.17,20.17,451.0,178.0,3.86,1.0,93.17
7861,93.17,20.16,319.0,197.0,3.72,1.0,93.17
7862,93.17,19.97,190.0,145.0,3.59,1.0,93.17
7863,93.17,19.62,77.0,64.0,3.45,1.0,93.17
7864,93.17,18.87,0.0,0.0,3.1,1.0,93.17
7865,93.17,18.24,0.0,0.0,3.1,1.0,93.17
7866,93.17,17.92,0.0,0.0,3.17,1.0,93.17
7867,108.17,17.78,0.0,0.0,3.31,1.0,108.17
7868,108.17,17.53,0.0,0.0,3.03,1.0,108.17
7869,108.17,17.44,0.0,0.0,3.17,1.0,108.17
7870,117.92,17.24,0.0,0.0,3.17,1.0,117.92
7871,117.92,17.1,0.0,0.0,3.1,1.0,117.92
7872,117.92,16.92,0.0,0.0,3.03,1.0,117.92
7873,117.92,16.48,0.0,0.0,2.9,1.0,117.92
7874,117.92,16.16,0.0,0.0,2.83,1.0,117.92
7875,117.92,15.94,0.0,0.0,2.83,1.0,117.92
7876,117.92,15.74,0.0,0.0,2.83,1.0,117.92
7877,117.92,15.75,0.0,0.0,2.97,1.0,117.92
7878,117.92,15.81,0.0,0.0,3.17,1.0,117.92
7879,93.17,16.06,57.0,57.0,3.52,1.0,93.17
7880,93.17,17.4,122.0,115.0,4.34,1.0,93.17
7881,93.17,18.37,169.0,163.0,5.66,1.0,93.17
7882,93.17,18.73,112.0,112.0,6.28,1.0,93.17
7883,93.17,18.98,61.0,61.0,7.1,1.0,93.17
7884,93.17,18.43,57.0,57.0,7.31,1.0,93.17
7885,93.17,18.05,81.0,81.0,7.17,1.0,93.17
7886,93.17,17.75,156.0,136.0,7.1,1.0,93.17
7887,93.17,17.53,21.0,21.0,7.1,1.0,93.17
7888,93.17,17.36,0.0,0.0,7.03,1.0,93.17
7889,93.17,17.11,0.0,0.0,7.31,1.0,93.17
7890,93.17,16.69,0.0,0.0,8.28,1.0,93.17
7891,108.17,15.88,0.0,0.0,8.97,1.0,108.17
7892,108.17,15.65,0.0,0.0,10.34,1.0,108.17
7893,108.17,15.39,0.0,0.0,7.93,1.0,108.17
7894,117.92,15.81,0.0,0.0,6.14,1.0,117.92
7895,117.92,16.02,0.0,0.0,5.93,1.0,117.92
7896,117.92,15.7,0.0,0.0,6.21,1.0,117.92
7897,117.92,15.72,0.0,0.0,6.21,1.0,117.92
7898,117.92,15.62,0.0,0.0,5.66,1.0,117.92
7899,117.92,15.57,0.0,0.0,5.03,1.0,117.92
7900,117.92,15.43,0.0,0.0,4.76,1.0,117.92
7901,117.92,15.17,0.0,0.0,4.34,1.0,117.92
7902,117.92,14.99,0.0,0.0,4.0,1.0,117.92
7903,93.17,15.03,48.0,48.0,3.86,1.0,93.17
7904,93.17,15.66,253.0,94.0,4.21,1.0,93.17
7905,108.707700345055,16.32,398.0,104.0,4.83,1.0,108.707700345055
7906,109.227076184247,16.86,450.0,163.0,4.55,1.0,109.227076184247
7907,110.534580789875,17.39,507.0,132.0,4.07,1.0,110.534580789875
7908,109.949007785196,17.71,452.0,168.0,4.14,1.0,109.949007785196
7909,109.270776159902,17.76,264.0,205.0,3.79,1.0,109.270776159902
7910,108.223419184386,17.63,227.0,130.0,3.38,1.0,108.223419184386
7911,108.327914379488,17.46,92.0,64.0,3.66,1.0,108.327914379488
7912,108.89336376229,17.03,0.0,0.0,3.72,1.0,108.89336376229
7913,109.608879644688,16.6,0.0,0.0,4.0,1.0,109.608879644688
7914,109.765594998038,16.27,0.0,0.0,5.03,1.0,109.765594998038
7915,110.67,15.72,0.0,0.0,5.79,1.0,110.67
7916,110.67,15.18,0.0,0.0,4.76,1.0,110.67
7917,110.67,14.69,0.0,0.0,4.83,1.0,110.67
7918,117.92,14.28,0.0,0.0,4.41,1.0,117.92
7919,117.92,14.13,0.0,0.0,4.21,1.0,117.92
7920,117.92,14.03,0.0,0.0,4.14,1.0,117.92
7921,117.92,14.1,0.0,0.0,4.69,1.0,117.92
7922,117.92,13.9,0.0,0.0,4.9,1.0,117.92
7923,117.92,13.81,0.0,0.0,4.83,1.0,117.92
7924,117.92,14.16,0.0,0.0,4.9,1.0,117.92
7925,117.92,14.43,0.0,0.0,5.52,1.0,117.92
7926,117.92,14.54,0.0,0.0,5.79,1.0,117.92
7927,93.17,14.77,42.0,42.0,6.28,1.0,93.17
7928,93.17,15.48,167.0,133.0,6.97,1.0,93.17
7929,108.544011250162,15.57,134.0,133.0,7.86,1.0,108.544011250162
7930,109.287908955848,16.05,288.0,237.0,8.14,1.0,109.287908955848
7931,110.689822350911,16.57,207.0,201.0,8.28,1.0,110.689822350911
7932,110.077689790195,16.86,202.0,195.0,8.48,1.0,110.077689790195
7933,110.44391173796,16.86,36.0,36.0,9.03,1.0,110.44391173796
7934,110.230142047858,17.05,234.0,123.0,8.48,1.0,110.230142047858
7935,109.747643332189,16.79,119.0,48.0,8.14,1.0,109.747643332189
7936,109.870414940063,16.52,0.0,0.0,7.17,1.0,109.870414940063
7937,110.35805555342,16.21,0.0,0.0,5.93,1.0,110.35805555342
7938,110.978413593471,15.84,0.0,0.0,5.52,1.0,110.978413593471
7939,110.67,15.51,0.0,0.0,4.97,1.0,110.67
7940,110.67,15.85,0.0,0.0,4.83,1.0,110.67
7941,110.67,15.69,0.0,0.0,4.9,1.0,110.67
7942,117.92,15.38,0.0,0.0,4.48,1.0,117.92
7943,117.92,15.06,0.0,0.0,4.41,1.0,117.92
7944,117.92,15.02,0.0,0.0,4.9,1.0,117.92
7945,117.92,14.66,0.0,0.0,5.31,1.0,117.92
7946,117.92,13.88,0.0,0.0,4.83,1.0,117.92
7947,117.92,13.63,0.0,0.0,4.14,1.0,117.92
7948,117.92,13.48,0.0,0.0,3.45,1.0,117.92
7949,117.92,13.27,0.0,0.0,4.34,1.0,117.92
7950,117.92,13.26,0.0,0.0,4.34,1.0,117.92
7951,93.17,13.32,50.0,50.0,4.48,1.0,93.17
7952,93.17,14.14,262.0,79.0,4.21,1.0,93.17
7953,109.039236023585,15.22,231.0,194.0,4.9,1.0,109.039236023585
7954,109.897459424717,15.78,350.0,233.0,5.59,1.0,109.897459424717
7955,111.985877773972,16.11,432.0,215.0,5.59,1.0,111.985877773972
7956,112.023980222321,16.32,477.0,127.0,5.66,1.0,112.023980222321
7957,111.787302222629,16.52,309.0,194.0,5.1,1.0,111.787302222629
7958,111.56884903534,16.73,285.0,76.0,4.97,1.0,111.56884903534
7959,111.710580840125,16.43,105.0,56.0,4.76,1.0,111.710580840125
7960,111.370386920088,15.67,0.0,0.0,4.69,1.0,111.370386920088
7961,111.903649652799,15.06,0.0,0.0,4.69,1.0,111.903649652799
7962,113.568521862608,14.62,0.0,0.0,4.9,1.0,113.568521862608
7963,110.67,14.26,0.0,0.0,4.9,1.0,110.67
7964,110.67,14.09,0.0,0.0,4.83,1.0,110.67
7965,110.67,13.86,0.0,0.0,4.62,1.0,110.67
7966,117.92,13.61,0.0,0.0,4.28,1.0,117.92
7967,117.92,13.35,0.0,0.0,3.86,1.0,117.92
7968,117.92,13.07,0.0,0.0,3.31,1.0,117.92
7969,117.92,12.77,0.0,0.0,2.9,1.0,117.92
7970,117.92,12.47,0.0,0.0,2.55,1.0,117.92
7971,117.92,12.25,0.0,0.0,2.48,1.0,117.92
7972,117.92,12.07,0.0,0.0,2.34,1.0,117.92
7973,117.92,11.96,0.0,0.0,2.34,1.0,117.92
7974,117.92,11.89,0.0,0.0,2.34,1.0,117.92
7975,93.17,11.93,52.0,52.0,2.21,1.0,93.17
7976,93.17,13.52,198.0,127.0,2.28,1.0,93.17
7977,110.253740234132,14.95,389.0,104.0,2.83,1.0,110.253740234132
7978,111.056991315222,15.59,311.0,239.0,2.97,1.0,111.056991315222
7979,113.235922490573,16.02,393.0,240.0,3.03,1.0,113.235922490573
7980,112.224020676285,16.21,422.0,194.0,3.1,1.0,112.224020676285
7981,111.947544463038,16.29,214.0,190.0,2.76,1.0,111.947544463038
7982,111.488777982843,16.13,125.0,119.0,2.14,1.0,111.488777982843
7983,110.262840099637,15.64,49.0,47.0,2.0,1.0,110.262840099637
7984,110.534853230712,14.53,0.0,0.0,2.76,1.0,110.534853230712
7985,111.038527654591,13.46,0.0,0.0,3.52,1.0,111.038527654591
7986,111.398332868783,12.69,0.0,0.0,3.24,1.0,111.398332868783
7987,110.67,12.5,0.0,0.0,2.83,1.0,110.67
7988,110.67,12.24,0.0,0.0,3.17,1.0,110.67
7989,110.67,11.76,0.0,0.0,3.03,1.0,110.67
7990,117.92,11.35,0.0,0.0,3.03,1.0,117.92
7991,117.92,10.92,0.0,0.0,2.9,1.0,117.92
7992,117.92,10.55,0.0,0.0,2.97,1.0,117.92
7993,117.92,10.28,0.0,0.0,2.97,1.0,117.92
7994,117.92,10.04,0.0,0.0,2.9,1.0,117.92
7995,117.92,9.79,0.0,0.0,2.9,1.0,117.92
7996,117.92,9.52,0.0,0.0,2.97,1.0,117.92
7997,117.92,9.24,0.0,0.0,2.9,1.0,117.92
7998,117.92,8.84,0.0,0.0,2.83,1.0,117.92
7999,93.17,8.58,46.0,46.0,2.55,1.0,93.17
8000,93.17,10.17,260.0,78.0,2.48,1.0,93.17
8001,109.334070295934,11.42,391.0,104.0,3.17,1.0,109.334070295934
8002,109.905998753004,12.31,481.0,116.0,3.52,1.0,109.905998753004
8003,111.044334154878,13.05,515.0,120.0,3.59,1.0,111.044334154878
8004,109.889903845326,13.58,489.0,118.0,3.59,1.0,109.889903845326
8005,108.898797782985,13.93,405.0,106.0,3.45,1.0,108.898797782985
8006,108.594854711817,14.05,272.0,90.0,3.31,1.0,108.594854711817
8007,107.921781941475,13.83,113.0,52.0,2.9,1.0,107.921781941475
8008,107.422676526327,13.06,0.0,0.0,2.41,1.0,107.422676526327
8009,108.038381476794,10.45,0.0,0.0,1.6,1.0,108.038381476794
8010,109.20051163454,10.35,0.0,0.0,1.59,1.0,109.20051163454
8011,110.67,10.24,0.0,0.0,1.58,1.0,110.67
8012,110.67,10.14,0.0,0.0,1.57,1.0,110.67
8013,110.67,10.03,0.0,0.0,1.56,1.0,110.67
8014,117.92,9.93,0.0,0.0,1.55,1.0,117.92
8015,117.92,9.83,0.0,0.0,1.54,1.0,117.92
8016,117.92,9.72,0.0,0.0,1.53,1.0,117.92
8017,117.92,9.62,0.0,0.0,1.53,1.0,117.92
8018,117.92,9.51,0.0,0.0,1.52,1.0,117.92
8019,117.92,9.41,0.0,0.0,1.51,1.0,117.92
8020,117.92,9.3,0.0,0.0,1.5,1.0,117.92
8021,117.92,9.2,0.0,0.0,1.49,1.0,117.92
8022,117.92,9.1,0.0,0.0,1.48,1.0,117.92
8023,93.17,8.99,51.0,51.0,1.47,1.0,93.17
8024,93.17,8.89,256.0,75.0,1.46,1.0,93.17
8025,93.17,13.89,389.0,97.0,1.59,1.0,93.17
8026,93.17,15.42,432.0,171.0,2.48,1.0,93.17
8027,93.17,16.27,463.0,180.0,2.76,1.0,93.17
8028,93.17,16.82,485.0,113.0,2.97,1.0,93.17
8029,93.17,16.99,407.0,98.0,2.83,1.0,93.17
8030,93.17,16.96,264.0,95.0,2.48,1.0,93.17
8031,93.17,16.53,110.0,51.0,2.0,1.0,93.17
8032,93.17,15.55,0.0,0.0,2.0,1.0,93.17
8033,93.17,14.44,0.0,0.0,2.21,1.0,93.17
8034,93.17,13.79,0.0,0.0,2.55,1.0,93.17
8035,108.17,13.35,0.0,0.0,2.9,1.0,108.17
8036,108.17,13.23,0.0,0.0,3.03,1.0,108.17
8037,108.17,12.69,0.0,0.0,3.24,1.0,108.17
8038,117.92,12.14,0.0,0.0,3.31,1.0,117.92
8039,117.92,11.74,0.0,0.0,3.17,1.0,117.92
8040,117.92,11.44,0.0,0.0,3.24,1.0,117.92
8041,117.92,11.27,0.0,0.0,3.1,1.0,117.92
8042,117.92,11.07,0.0,0.0,3.1,1.0,117.92
8043,117.92,10.86,0.0,0.0,2.97,1.0,117.92
8044,117.92,10.68,0.0,0.0,2.76,1.0,117.92
8045,117.92,10.49,0.0,0.0,2.69,1.0,117.92
8046,117.92,10.08,0.0,0.0,2.48,1.0,117.92
8047,93.17,9.96,46.0,46.0,2.28,1.0,93.17
8048,93.17,11.85,226.0,100.0,2.14,1.0,93.17
8049,93.17,14.42,373.0,107.0,2.21,1.0,93.17
8050,93.17,16.34,439.0,152.0,2.41,1.0,93.17
8051,93.17,17.55,497.0,120.0,2.69,1.0,93.17
8052,93.17,18.31,455.0,144.0,2.9,1.0,93.17
8053,93.17,18.7,385.0,115.0,3.03,1.0,93.17
8054,93.17,18.65,267.0,83.0,2.97,1.0,93.17
8055,93.17,18.13,112.0,46.0,2.69,1.0,93.17
8056,93.17,16.86,0.0,0.0,2.41,1.0,93.17
8057,93.17,15.24,0.0,0.0,2.0,1.0,93.17
8058,93.17,13.85,0.0,0.0,1.66,1.0,93.17
8059,108.17,12.88,0.0,0.0,1.79,1.0,108.17
8060,108.17,12.75,0.0,0.0,2.28,1.0,108.17
8061,108.17,13.62,0.0,0.0,2.83,1.0,108.17
8062,117.92,13.42,0.0,0.0,3.1,1.0,117.92
8063,117.92,13.07,0.0,0.0,3.17,1.0,117.92
8064,117.92,12.74,0.0,0.0,3.1,1.0,117.92
8065,117.92,12.47,0.0,0.0,3.03,1.0,117.92
8066,117.92,12.16,0.0,0.0,2.76,1.0,117.92
8067,117.92,11.72,0.0,0.0,2.55,1.0,117.92
8068,117.92,11.33,0.0,0.0,2.28,1.0,117.92
8069,117.92,10.85,0.0,0.0,2.0,1.0,117.92
8070,117.92,10.21,0.0,0.0,1.79,1.0,117.92
8071,93.17,9.78,39.0,39.0,1.59,1.0,93.17
8072,93.17,12.01,244.0,76.0,1.38,1.0,93.17
8073,108.960937628121,14.59,375.0,100.0,1.45,1.0,108.960937628121
8074,109.941757520176,15.42,451.0,131.0,2.41,1.0,109.941757520176
8075,110.694883029721,16.02,444.0,187.0,3.03,1.0,110.694883029721
8076,110.42924512535,16.38,318.0,237.0,2.97,1.0,110.42924512535
8077,110.784463588594,16.52,323.0,178.0,2.62,1.0,110.784463588594
8078,111.707800166714,16.28,204.0,133.0,2.28,1.0,111.707800166714
8079,111.775542113668,15.75,90.0,60.0,2.21,1.0,111.775542113668
8080,111.743660171148,14.83,0.0,0.0,2.34,1.0,111.743660171148
8081,111.662293843813,13.87,0.0,0.0,2.41,1.0,111.662293843813
8082,111.657702346703,13.03,0.0,0.0,2.21,1.0,111.657702346703
8083,110.67,12.22,0.0,0.0,1.86,1.0,110.67
8084,110.67,11.57,0.0,0.0,1.79,1.0,110.67
