hour,Load (kW)
1961,107.440810542425
1962,107.682567859248
1963,110.67
1964,110.67
1965,110.67
1966,117.92
1967,117.92
1968,117.92
1969,117.92
1970,117.92
1971,117.92
1972,117.92
1973,117.92
1974,117.92
1975,93.17
1976,93.17
1977,93.17
1978,93.17
1979,93.17
1980,93.17
1981,93.17
1982,93.17
1983,93.17
1984,93.17
1985,93.17
1986,93.17
1987,108.17
1988,108.17
1989,108.17
1990,117.92
1991,117.92
1992,117.92
1993,117.92
1994,117.92
1995,117.92
1996,117.92
1997,117.92
1998,117.92
1999,93.17
2000,93.17
2001,93.17
2002,93.17
2003,93.17
2004,93.17
2005,93.17
2006,93.17
2007,93.17
2008,93.17
2009,93.17
2010,93.17
2011,108.17
2012,108.17
2013,108.17
2014,117.92
2015,117.92
2016,117.92
2017,117.92
2018,117.92
2019,117.92
2020,117.92
2021,117.92
2022,117.92
2023,93.17
2024,93.17
2025,107.946635736731
2026,107.775415212182
2027,107.778261514833
2028,106.804016546604
2029,106.73
2030,106.73
2031,106.73
2032,106.73
2033,106.785514117795
2034,106.808302750642
2035,110.67
2036,110.67
2037,110.67
2038,117.92
2039,117.92
2040,117.92
2041,117.92
2042,117.92
2043,117.92
2044,117.92
2045,117.92
2046,117.92
2047,93.17
2048,93.17
2049,107.086683462443
2050,106.73
2051,107.007991963286
2052,107.284738211593
2053,107.395277086887
2054,107.124134068664
2055,107.359133938155
2056,108.775887898064
2057,108.744599103778
2058,108.109052998166
2059,110.67
2060,110.67
2061,110.67
2062,117.92
2063,117.92
2064,117.92
2065,117.92
2066,117.92
2067,117.92
2068,117.92
2069,117.92
2070,117.92
2071,93.17
2072,93.17
2073,106.837314313041
2074,106.73
2075,107.761570196431
2076,106.962089394836
2077,107.699646701919
2078,106.998468756083
2079,108.196295730141
2080,108.468622217993
2081,107.963493154646
2082,106.73
2083,110.67
2084,110.67
2085,110.67
2086,117.92
2087,117.92
2088,117.92
2089,117.92
2090,117.92
2091,117.92
2092,117.92
2093,117.92
2094,117.92
2095,93.17
2096,93.17
2097,106.73
2098,106.73
2099,107.153687791643
2100,106.73
2101,106.73
2102,106.837946044184
2103,107.090403248645
2104,107.100796808034
2105,107.111053758033
2106,106.801040723981
2107,110.67
2108,110.67
2109,110.67
2110,117.92
2111,117.92
2112,117.92
2113,117.92
2114,117.92
2115,117.92
2116,117.92
2117,117.92
2118,117.92
2119,93.17
2120,93.17
2121,106.73
2122,106.73
2123,106.73
2124,106.73
2125,106.73
2126,106.73
2127,106.73
2128,106.73
2129,106.73
2130,106.73
2131,110.67
2132,110.67
2133,110.67
2134,117.92
2135,117.92
2136,117.92
2137,117.92
2138,117.92
2139,117.92
2140,117.92
2141,117.92
2142,117.92
2143,93.17
2144,93.17
2145,93.17
2146,93.17
2147,93.17
2148,93.17
2149,93.17
2150,93.17
2151,93.17
2152,93.17
2153,93.17
2154,93.17
2155,108.17
2156,108.17
2157,108.17
2158,117.92
2159,117.92
2160,117.92
2161,117.92
2162,117.92
2163,117.92
2164,117.92
2165,117.92
2166,117.92
2167,93.17
2168,93.17
2169,93.17
2170,93.17
2171,93.17
2172,93.17
2173,93.17
2174,93.17
2175,93.17
2176,93.17
2177,93.17
2178,93.17
2179,108.17
2180,108.17
2181,108.17
2182,117.92
2183,117.92
2184,117.92
2185,117.92
2186,117.92
2187,117.92
2188,117.92
2189,117.92
2190,117.92
2191,93.17
2192,93.17
2193,106.73
2194,106.73
2195,107.413369606609
2196,106.73
2197,106.73
2198,106.73
2199,106.904159913364
2200,106.926179305024
2201,107.545791116179
2202,107.626266745883
2203,110.67
2204,110.67
2205,110.67
2206,117.92
2207,117.92
2208,117.92
2209,117.92
2210,117.92
2211,117.92
2212,117.92
2213,117.92
2214,117.92
2215,93.17
2216,93.17
2217,106.73
2218,106.73
2219,107.300025995573
2220,106.73
2221,106.834930898905
2222,107.1255767558
2223,107.32425028042
2224,106.996339615656
2225,107.318674686937
2226,107.939435295068
2227,110.67
2228,110.67
2229,110.67
2230,117.92
2231,117.92
2232,117.92
2233,117.92
2234,117.92
2235,117.92
2236,117.92
2237,117.92
2238,117.92
2239,93.17
2240,93.17
2241,108.417078752607
2242,107.791395566448
2243,110.350925682057
2244,109.836503379891
2245,109.136003281721
2246,109.102561788583
2247,108.671874713908
2248,109.204609190992
2249,109.533808344417
2250,109.831069086989
2251,110.67
2252,110.67
2253,110.67
2254,117.92
2255,117.92
2256,117.92
2257,117.92
2258,117.92
2259,117.92
2260,117.92
2261,117.92
2262,117.92
2263,93.17
2264,93.17
2265,109.674545728683
2266,108.301921786069
2267,110.212390267143
2268,108.127413455508
2269,107.54074433924
2270,107.708558544926
2271,107.474942236028
2272,108.04268235626
2273,108.044241346004
2274,108.352120496974
2275,110.67
2276,110.67
2277,110.67
2278,117.92
2279,117.92
2280,117.92
2281,117.92
2282,117.92
2283,117.92
2284,117.92
2285,117.92
2286,117.92
2287,93.17
2288,93.17
2289,107.956572565995
2290,107.260324123206
2291,108.076186814534
2292,106.914902354358
2293,106.891464603568
2294,107.04907009061
2295,107.986971032701
2296,108.389328779401
2297,106.981126658474
2298,106.98308381097
2299,110.67
2300,110.67
2301,110.67
2302,117.92
2303,117.92
2304,117.92
2305,117.92
2306,117.92
2307,117.92
2308,117.92
2309,117.92
2310,117.92
2311,93.17
2312,93.17
2313,93.17
2314,93.17
2315,93.17
2316,93.17
2317,93.17
2318,93.17
2319,93.17
2320,93.17
2321,93.17
2322,93.17
2323,108.17
2324,108.17
2325,108.17
2326,117.92
2327,117.92
2328,117.92
2329,117.92
2330,117.92
2331,117.92
2332,117.92
2333,117.92
2334,117.92
2335,93.17
2336,93.17
2337,93.17
2338,93.17
2339,93.17
2340,93.17
2341,93.17
2342,93.17
2343,93.17
2344,93.17
2345,93.17
2346,93.17
2347,108.17
2348,108.17
2349,108.17
2350,117.92
2351,117.92
2352,117.92
2353,117.92
2354,117.92
2355,117.92
2356,117.92
2357,117.92
2358,117.92
2359,93.17
2360,93.17
2361,107.029627613326
2362,106.73
2363,107.079414194593
2364,106.756088232537
2365,106.868072923058
2366,107.188720205304
2367,106.846767944507
2368,106.73
2369,106.73
2370,106.73
2371,110.67
2372,110.67
2373,110.67
2374,117.92
2375,117.92
2376,117.92
2377,117.92
2378,117.92
2379,117.92
2380,117.92
2381,117.92
2382,117.92
2383,93.17
2384,93.17
2385,106.841680322578
2386,106.73
2387,106.73
2388,106.73
2389,106.73
2390,106.73
2391,106.73
2392,106.73
2393,106.73
2394,106.73
2395,110.67
2396,110.67
2397,110.67
2398,117.92
2399,117.92
2400,117.92
2401,117.92
2402,117.92
2403,117.92
2404,117.92
2405,117.92
2406,117.92
2407,93.17
2408,93.17
2409,106.73
2410,106.73
2411,107.854837092096
2412,106.73
2413,106.73
2414,106.73
2415,106.73
2416,106.73
2417,106.73
2418,106.73
2419,110.67
2420,110.67
2421,110.67
2422,117.92
2423,117.92
2424,117.92
2425,117.92
2426,117.92
2427,117.92
2428,117.92
2429,117.92
2430,117.92
2431,93.17
2432,93.17
2433,106.73
2434,106.73
2435,106.73
2436,106.73
2437,106.73
2438,106.73
2439,106.73
2440,106.73
2441,106.73
2442,106.73
2443,110.67
2444,110.67
2445,110.67
2446,117.92
2447,117.92
2448,117.92
2449,117.92
2450,117.92
2451,117.92
2452,117.92
2453,117.92
2454,117.92
2455,93.17
2456,93.17
2457,106.73
2458,106.73
2459,107.454627296582
2460,106.889960670444
2461,106.947488915217
2462,107.166274793293
2463,106.973714337207
2464,106.919404992343
2465,106.858183564848
2466,107.056913502721
2467,110.67
2468,110.67
2469,110.67
2470,117.92
2471,117.92
2472,117.92
2473,117.92
2474,117.92
2475,117.92
2476,117.92
2477,117.92
2478,117.92
2479,93.17
2480,93.17
2481,93.17
2482,93.17
2483,93.17
2484,93.17
2485,93.17
2486,93.17
2487,93.17
2488,93.17
2489,93.17
2490,93.17
2491,108.17
2492,108.17
2493,108.17
2494,117.92
2495,117.92
2496,117.92
2497,117.92
2498,117.92
2499,117.92
2500,117.92
2501,117.92
2502,117.92
2503,93.17
2504,93.17
2505,93.17
2506,93.17
2507,93.17
2508,93.17
2509,93.17
2510,93.17
2511,93.17
2512,93.17
2513,93.17
2514,93.17
2515,108.17
2516,108.17
2517,108.17
2518,117.92
2519,117.92
2520,117.92
2521,117.92
2522,117.92
2523,117.92
2524,117.92
2525,117.92
2526,117.92
2527,93.17
2528,93.17
2529,106.981607424243
2530,106.73
2531,106.793239714094
2532,106.73
2533,106.73
2534,106.786523888602
2535,106.768261059598
2536,106.889714366758
2537,106.893797746825
2538,106.871315964876
2539,110.67
2540,110.67
2541,110.67
2542,117.92
2543,117.92
2544,117.92
2545,117.92
2546,117.92
2547,117.92
2548,117.92
2549,117.92
2550,117.92
2551,93.17
2552,93.17
2553,106.73
2554,106.73
2555,106.73
2556,106.73
2557,106.73
2558,107.025550745112
2559,108.301363720546
2560,107.17293122312
2561,107.577699467032
2562,107.732944818342
2563,110.67
2564,110.67
2565,110.67
2566,117.92
2567,117.92
2568,117.92
2569,117.92
2570,117.92
2571,117.92
2572,117.92
2573,117.92
2574,117.92
2575,93.17
2576,93.17
2577,106.904932595686
2578,106.877419526298
2579,106.931855151669
2580,106.73
2581,106.73
2582,106.73
2583,106.73
2584,106.73
2585,106.73
2586,106.73
2587,110.67
2588,110.67
2589,110.67
2590,117.92
2591,117.92
2592,117.92
2593,117.92
2594,117.92
2595,117.92
2596,117.92
2597,117.92
2598,117.92
2599,93.17
2600,93.17
2601,106.73
2602,106.73
2603,106.73
2604,106.73
2605,106.73
2606,106.73
2607,106.73
2608,106.73
2609,106.73
2610,106.73
2611,110.67
2612,110.67
2613,110.67
2614,117.92
2615,117.92
2616,117.92
2617,117.92
2618,117.92
2619,117.92
2620,117.92
2621,117.92
2622,117.92
2623,93.17
2624,93.17
2625,108.673815590999
2626,107.11493104903
2627,108.610822403444
2628,106.976140314342
2629,107.364756218323
2630,106.932409242011
2631,106.980824587905
2632,106.803989064756
2633,107.859485165864
2634,107.152431748145
2635,110.67
2636,110.67
2637,110.67
2638,117.92
2639,117.92
2640,117.92
2641,117.92
2642,117.92
2643,117.92
2644,117.92
2645,117.92
2646,117.92
2647,93.17
2648,93.17
2649,93.17
2650,93.17
2651,93.17
2652,93.17
2653,93.17
2654,93.17
2655,93.17
2656,93.17
2657,93.17
2658,93.17
2659,108.17
2660,108.17
2661,108.17
2662,117.92
2663,117.92
2664,117.92
2665,117.92
2666,117.92
2667,117.92
2668,117.92
2669,117.92
2670,117.92
2671,93.17
2672,93.17
2673,93.17
2674,93.17
2675,93.17
2676,93.17
2677,93.17
2678,93.17
2679,93.17
2680,93.17
2681,93.17
2682,93.17
2683,108.17
2684,108.17
2685,108.17
2686,117.92
2687,117.92
2688,117.92
2689,117.92
2690,117.92
2691,117.92
2692,117.92
2693,117.92
2694,117.92
2695,93.17
2696,93.17
2697,106.834188681312
2698,106.73
2699,106.978578112903
2700,107.250600656683
2701,106.73
2702,106.73
2703,106.73
2704,106.73
2705,106.73
2706,106.787450668804
2707,110.67
2708,110.67
2709,110.67
2710,117.92
2711,117.92
2712,117.92
2713,117.92
2714,117.92
2715,117.92
2716,117.92
2717,117.92
2718,117.92
2719,93.17
2720,93.17
2721,106.73
2722,106.73
2723,107.88001923489
2724,106.73
2725,106.73
2726,106.73
2727,106.799803303403
2728,106.826850952283
2729,106.871159084525
2730,106.73
2731,110.67
2732,110.67
2733,110.67
2734,117.92
2735,117.92
2736,117.92
2737,117.92
2738,117.92
2739,117.92
2740,117.92
2741,117.92
2742,117.92
2743,93.17
2744,93.17
2745,106.976398109833
2746,107.150135577994
2747,108.260218771285
2748,107.523919666971
2749,108.722695603203
2750,108.422222374848
2751,109.888329352669
2752,109.350950059713
2753,110.411054346623
2754,109.280938894777
2755,110.67
2756,110.67
2757,110.67
2758,117.92
2759,117.92
2760,117.92
2761,117.92
2762,117.92
2763,117.92
2764,117.92
2765,117.92
2766,117.92
2767,93.17
2768,93.17
2769,108.007128323253
2770,106.893713152572
2771,107.931492170534
2772,106.73
2773,107.814783944577
2774,108.130018565633
2775,107.550916527171
2776,107.317415103592
2777,109.207877952018
2778,108.34057215819
2779,110.67
2780,110.67
2781,110.67
2782,117.92
2783,117.92
2784,117.92
2785,117.92
2786,117.92
2787,117.92
2788,117.92
2789,117.92
2790,117.92
2791,93.17
2792,93.17
2793,106.73
2794,106.73
2795,106.73
2796,106.73
2797,106.73
2798,106.73
2799,106.73
2800,106.73
2801,106.73
2802,106.73
2803,110.67
2804,110.67
2805,110.67
2806,117.92
2807,117.92
2808,117.92
2809,117.92
2810,117.92
2811,117.92
2812,117.92
2813,117.92
2814,117.92
2815,93.17
2816,93.17
2817,93.17
2818,93.17
2819,93.17
2820,93.17
2821,93.17
2822,93.17
2823,93.17
2824,93.17
2825,93.17
2826,93.17
2827,108.17
2828,108.17
2829,108.17
2830,117.92
2831,117.92
2832,117.92
2833,117.92
2834,117.92
2835,117.92
2836,117.92
2837,117.92
2838,117.92
2839,93.17
2840,93.17
2841,93.17
2842,93.17
2843,93.17
2844,93.17
2845,93.17
2846,93.17
2847,93.17
2848,93.17
2849,93.17
2850,93.17
2851,108.17
2852,108.17
2853,108.17
2854,117.92
2855,117.92
2856,117.92
2857,117.92
2858,117.92
2859,117.92
2860,117.92
2861,117.92
2862,117.92
2863,93.17
2864,93.17
2865,109.111821678534
2866,108.18155000223
2867,111.694283827245
2868,107.563643339405
2869,108.854049355718
2870,107.640543625784
2871,109.799806167269
2872,107.03956587079
2873,106.912452721302
2874,107.131757623704
2875,110.67
2876,110.67
2877,110.67
2878,117.92
2879,117.92
2880,117.92
2881,117.92
2882,117.92
2883,117.92
2884,117.92
2885,117.92
2886,102.92
2887,93.17
2888,93.17
2889,103.43
2890,103.43
2891,103.43
2892,103.43
2893,103.43
2894,106.73
2895,106.73
2896,106.73
2897,106.73
2898,106.73
2899,95.67
2900,95.67
2901,95.67
2902,117.92
2903,117.92
2904,117.92
2905,117.92
2906,117.92
2907,117.92
2908,117.92
2909,117.92
2910,102.92
2911,93.17
2912,93.17
2913,103.43
2914,103.43
2915,103.43
2916,103.43
2917,103.43
2918,106.73
2919,106.73
2920,106.73
2921,106.73
2922,106.73
2923,95.67
2924,95.67
2925,95.67
2926,117.92
2927,117.92
2928,117.92
2929,117.92
2930,117.92
2931,117.92
2932,117.92
2933,117.92
2934,102.92
2935,93.17
2936,93.17
2937,103.43
2938,103.43
2939,103.43
2940,103.43
2941,103.43
2942,106.73
2943,106.73
2944,106.73
2945,106.73
2946,106.73
2947,95.67
2948,95.67
2949,95.67
2950,117.92
2951,117.92
2952,117.92
2953,117.92
2954,117.92
2955,117.92
2956,117.92
2957,117.92
2958,102.92
2959,93.17
2960,93.17
2961,103.43
2962,103.43
2963,103.43
2964,103.43
2965,103.43
2966,106.73
2967,106.73
2968,106.73
2969,106.73
2970,106.73
2971,95.67
2972,95.67
2973,95.67
2974,117.92
2975,117.92
2976,117.92
2977,117.92
2978,117.92
2979,117.92
2980,117.92
2981,117.92
2982,102.92
2983,93.17
2984,93.17
2985,93.17
2986,93.17
2987,93.17
2988,93.17
2989,93.17
2990,93.17
2991,93.17
2992,93.17
2993,93.17
2994,93.17
2995,93.17
2996,93.17
2997,93.17
2998,117.92
2999,117.92
3000,117.92
3001,117.92
3002,117.92
3003,117.92
3004,117.92
3005,117.92
3006,102.92
3007,93.17
3008,93.17
3009,93.17
3010,93.17
3011,93.17
3012,93.17
3013,93.17
3014,93.17
3015,93.17
3016,93.17
3017,93.17
3018,93.17
3019,93.17
3020,93.17
3021,93.17
3022,117.92
3023,117.92
3024,117.92
3025,117.92
3026,117.92
3027,117.92
3028,117.92
3029,117.92
3030,102.92
3031,93.17
3032,93.17
3033,103.43
3034,103.43
3035,103.43
3036,103.540582181877
3037,103.76446615767
3038,107.335050369362
3039,107.613325139226
3040,107.822686695389
3041,107.825834635674
3042,107.807280946604
3043,95.67
3044,95.67
3045,95.67
3046,117.92
3047,117.92
3048,117.92
3049,117.92
3050,117.92
3051,117.92
3052,117.92
3053,117.92
3054,102.92
3055,93.17
3056,93.17
3057,103.43
3058,103.43
3059,103.676409904416
3060,104.292691622401
3061,104.393454604789
3062,108.121024643644
3063,108.296622863414
3064,108.338423658089
3065,108.398700437282
3066,108.044067569491
3067,95.67
3068,95.67
3069,95.67
3070,117.92
3071,117.92
3072,117.92
3073,117.92
3074,117.92
3075,117.92
3076,117.92
3077,117.92
3078,102.92
3079,93.17
3080,93.17
3081,103.43
3082,103.43
3083,104.216031128553
3084,104.974844876932
3085,104.404599373888
3086,107.707545587441
3087,107.938123517232
3088,107.7189223836
3089,107.687372475125
3090,107.609529100029
3091,95.67
3092,95.67
3093,95.67
3094,117.92
3095,117.92
3096,117.92
3097,117.92
3098,117.92
3099,117.92
3100,117.92
3101,117.92
3102,102.92
3103,93.17
3104,93.17
3105,103.43
3106,103.43
3107,103.94376287569
3108,104.39057879012
3109,105.020222060557
3110,108.450048559775
3111,108.976940581227
3112,109.404953283092
3113,109.549046662809
3114,109.251944850194
3115,95.67
3116,95.67
3117,95.67
3118,117.92
3119,117.92
3120,117.92
3121,117.92
3122,117.92
3123,117.92
3124,117.92
3125,117.92
3126,102.92
3127,93.17
3128,93.17
3129,103.43
3130,103.43
3131,105.51794670698
3132,106.4879044807
3133,106.493442094256
3134,109.82960271556
3135,109.622018813487
3136,109.515140886839
3137,109.461403651931
3138,109.260388906477
3139,95.67
3140,95.67
3141,95.67
3142,117.92
3143,117.92
3144,117.92
3145,117.92
3146,117.92
3147,117.92
3148,117.92
3149,117.92
3150,102.92
3151,93.17
3152,93.17
3153,93.17
3154,93.17
3155,93.17
3156,93.17
3157,93.17
3158,93.17
3159,93.17
3160,93.17
3161,93.17
3162,93.17
3163,93.17
3164,93.17
3165,93.17
3166,117.92
3167,117.92
3168,117.92
3169,117.92
3170,117.92
3171,117.92
3172,117.92
3173,117.92
3174,102.92
3175,93.17
3176,93.17
3177,93.17
3178,93.17
3179,93.17
3180,93.17
3181,93.17
3182,93.17
3183,93.17
3184,93.17
3185,93.17
3186,93.17
3187,93.17
3188,93.17
3189,93.17
3190,117.92
3191,117.92
3192,117.92
3193,117.92
3194,117.92
3195,117.92
3196,117.92
3197,117.92
3198,102.92
3199,93.17
3200,93.17
3201,103.43
3202,103.440675754185
3203,104.208051520389
3204,106.422140463186
3205,105.466024935338
3206,108.157583518573
3207,108.265774257318
3208,107.854585364046
3209,108.208963177493
3210,109.525633349864
3211,95.67
3212,95.67
3213,95.67
3214,117.92
3215,117.92
3216,117.92
3217,117.92
3218,117.92
3219,117.92
3220,117.92
3221,117.92
3222,102.92
3223,93.17
3224,93.17
3225,103.430527252877
3226,103.449778676532
3227,104.712907331
3228,105.831259226892
3229,106.169101576838
3230,108.339964737246
3231,109.182706540382
3232,109.787584815882
3233,110.53165414275
3234,110.582978682738
3235,95.67
3236,95.67
3237,95.67
3238,117.92
3239,117.92
3240,117.92
3241,117.92
3242,117.92
3243,117.92
3244,117.92
3245,117.92
3246,102.92
3247,93.17
3248,93.17
3249,103.555608611458
3250,103.644920335869
3251,105.357443060243
3252,106.68997106469
3253,107.422443248706
3254,111.543193805028
3255,112.105043337588
3256,112.604633126845
3257,112.429662693092
3258,111.407251772841
3259,95.67
3260,95.67
3261,95.67
3262,117.92
3263,117.92
3264,117.92
3265,117.92
3266,117.92
3267,117.92
3268,117.92
3269,117.92
3270,102.92
3271,93.17
3272,93.17
3273,103.722230092592
3274,103.911771605114
3275,106.685200436428
3276,108.849377141917
3277,109.142070461456
3278,113.230749178632
3279,113.518738051319
3280,113.54598050384
3281,113.509758551765
3282,112.775698641479
3283,95.67
3284,95.67
3285,95.67
3286,117.92
3287,117.92
3288,117.92
3289,117.92
3290,117.92
3291,117.92
3292,117.92
3293,117.92
3294,102.92
3295,93.17
3296,93.17
3297,103.82490911597
3298,104.07056213521
3299,107.488055104963
3300,109.503431220556
3301,109.119993904586
3302,112.686426212717
3303,112.793306951309
3304,113.09335465108
3305,112.957290086817
3306,113.579860630467
3307,95.67
3308,95.67
3309,95.67
3310,117.92
3311,117.92
3312,117.92
3313,117.92
3314,117.92
3315,117.92
3316,117.92
3317,117.92
3318,102.92
3319,93.17
3320,93.17
3321,93.17
3322,93.17
3323,93.17
3324,93.17
3325,93.17
3326,93.17
3327,93.17
3328,93.17
3329,93.17
3330,93.17
3331,93.17
3332,93.17
3333,93.17
3334,117.92
3335,117.92
3336,117.92
3337,117.92
3338,117.92
3339,117.92
3340,117.92
3341,117.92
3342,102.92
3343,93.17
3344,93.17
3345,93.17
3346,93.17
3347,93.17
3348,93.17
3349,93.17
3350,93.17
3351,93.17
3352,93.17
3353,93.17
3354,93.17
3355,93.17
3356,93.17
3357,93.17
3358,117.92
3359,117.92
3360,117.92
3361,117.92
3362,117.92
3363,117.92
3364,117.92
3365,117.92
3366,102.92
3367,93.17
3368,93.17
3369,104.083256615776
3370,104.467086423704
3371,106.880188498734
3372,109.77670813428
3373,109.659775796398
3374,113.369748004144
3375,113.884749283536
3376,113.893565805902
3377,113.114552072346
3378,112.454919236817
3379,95.67
3380,95.67
3381,95.67
3382,117.92
3383,117.92
3384,117.92
3385,117.92
3386,117.92
3387,117.92
3388,117.92
3389,117.92
3390,102.92
3391,93.17
3392,93.17
3393,104.012774393234
3394,104.354378462125
3395,106.533337183532
3396,109.125047685482
3397,108.599821972285
3398,113.102113156621
3399,112.92258804782
3400,112.456016444122
3401,113.028084235295
3402,112.530312600874
3403,95.67
3404,95.67
3405,95.67
3406,117.92
3407,117.92
3408,117.92
3409,117.92
3410,117.92
3411,117.92
3412,117.92
3413,117.92
3414,102.92
3415,93.17
3416,93.17
3417,103.940025150494
3418,104.242305389112
3419,106.543773853793
3420,108.820255283316
3421,108.721943725124
3422,111.818067369311
3423,112.054902472107
3424,112.119983822374
3425,112.847670362716
3426,110.756581157181
3427,95.67
3428,95.67
3429,95.67
3430,117.92
3431,117.92
3432,117.92
3433,117.92
3434,117.92
3435,117.92
3436,117.92
3437,117.92
3438,102.92
3439,93.17
3440,93.17
3441,103.929829691595
3442,104.222705128198
3443,107.251481145335
3444,110.915262675011
3445,109.92742117942
3446,113.357083789164
3447,113.35962179748
3448,114.877933502338
3449,115.180269804198
3450,112.754356896543
3451,95.67
3452,95.67
3453,95.67
3454,117.92
3455,117.92
3456,117.92
3457,117.92
3458,117.92
3459,117.92
3460,117.92
3461,117.92
3462,102.92
3463,93.17
3464,93.17
3465,103.979397109364
3466,104.312423783295
3467,109.729066864279
3468,116.017167751247
3469,113.64112963698
3470,116.303211610574
3471,116.505483189876
3472,117.108954931177
3473,117.184613763655
3474,115.766234922944
3475,95.67
3476,95.67
3477,95.67
3478,117.92
3479,117.92
3480,117.92
3481,117.92
3482,117.92
3483,117.92
3484,117.92
3485,117.92
3486,102.92
3487,93.17
3488,93.17
3489,93.17
3490,93.17
3491,93.17
3492,93.17
3493,93.17
3494,93.17
3495,93.17
3496,93.17
3497,93.17
3498,93.17
3499,93.17
3500,93.17
3501,93.17
3502,117.92
3503,117.92
3504,117.92
3505,117.92
3506,117.92
3507,117.92
3508,117.92
3509,117.92
3510,102.92
3511,93.17
3512,93.17
3513,93.17
3514,93.17
3515,93.17
3516,93.17
3517,93.17
3518,93.17
3519,93.17
3520,93.17
3521,93.17
3522,93.17
3523,93.17
3524,93.17
3525,93.17
3526,117.92
3527,117.92
3528,117.92
3529,117.92
3530,117.92
3531,117.92
3532,117.92
3533,117.92
3534,102.92
3535,93.17
3536,93.17
3537,104.484435535605
3538,105.086858096349
3539,111.514413756735
3540,117.372361654234
3541,117.610461600295
3542,119.836320380301
3543,119.344639521062
3544,118.497472678686
3545,117.51855785194
3546,116.412912244943
3547,95.67
3548,95.67
3549,95.67
3550,117.92
3551,117.92
3552,117.92
3553,117.92
3554,117.92
3555,117.92
3556,117.92
3557,117.92
3558,102.92
3559,93.17
3560,93.17
3561,104.277046834329
3562,104.759366877495
3563,108.733123681389
3564,111.664029395012
3565,112.341108393598
3566,116.308654759417
3567,115.190669259689
3568,115.234419807286
3569,113.891591234065
3570,113.54171448489
3571,95.67
3572,95.67
3573,95.67
3574,117.92
3575,117.92
3576,117.92
3577,117.92
3578,117.92
3579,117.92
3580,117.92
3581,117.92
3582,102.92
3583,93.17
3584,93.17
3585,104.081820716061
3586,104.47111614161
3587,106.80420544255
3588,111.163906373165
3589,109.023822883448
3590,111.696861135471
3591,111.811866032385
3592,110.992303520617
3593,110.42566043715
3594,109.577340085198
3595,95.67
3596,95.67
3597,95.67
3598,117.92
3599,117.92
3600,117.92
3601,117.92
3602,117.92
3603,117.92
3604,117.92
3605,117.92
3606,102.92
3607,93.17
3608,93.17
3609,103.822101858021
3610,104.053603001843
3611,103.491517214859
3612,104.011763196443
3613,103.635059852675
3614,107.282166998483
3615,106.813581953675
3616,106.783889374913
3617,106.73
3618,106.73
3619,95.67
3620,95.67
3621,95.67
3622,117.92
3623,117.92
3624,117.92
3625,117.92
3626,117.92
3627,117.92
3628,117.92
3629,117.92
3630,102.92
3631,93.17
3632,93.17
3633,103.43
3634,103.43
3635,104.947052103737
3636,106.11132281271
3637,106.5836386241
3638,110.089360951758
3639,110.963988967549
3640,111.505666471237
3641,111.343956105909
3642,110.964716503825
3643,95.67
3644,95.67
3645,95.67
3646,117.92
3647,117.92
3648,117.92
3649,117.92
3650,117.92
3651,117.92
3652,117.92
3653,117.92
3654,102.92
3655,93.17
3656,93.17
3657,93.17
3658,93.17
3659,93.17
3660,93.17
3661,93.17
3662,93.17
3663,93.17
3664,93.17
3665,93.17
3666,93.17
3667,93.17
3668,93.17
3669,93.17
3670,117.92
3671,117.92
3672,117.92
3673,117.92
3674,117.92
3675,117.92
3676,117.92
3677,117.92
3678,102.92
3679,93.17
3680,93.17
3681,93.17
3682,93.17
3683,93.17
3684,93.17
3685,93.17
3686,93.17
3687,93.17
3688,93.17
3689,93.17
3690,93.17
3691,93.17
3692,93.17
3693,93.17
3694,117.92
3695,117.92
3696,117.92
3697,117.92
3698,117.92
3699,117.92
3700,117.92
3701,117.92
3702,102.92
3703,93.17
3704,93.17
3705,104.202252300405
3706,104.646882079307
3707,110.212133952946
3708,113.071747014708
3709,113.236813979529
3710,116.383424013797
3711,116.451050997487
3712,116.321820320345
3713,115.933858461491
3714,115.002073855082
3715,95.67
3716,95.67
3717,95.67
3718,117.92
3719,117.92
3720,117.92
3721,117.92
3722,117.92
3723,117.92
3724,117.92
3725,117.92
3726,102.92
3727,93.17
3728,93.17
3729,104.151533698881
3730,104.570103802377
3731,110.139694615116
3732,115.144102027239
3733,113.430971357906
3734,116.677886358288
3735,117.560102544792
3736,119.720154836368
3737,118.943440034252
3738,114.439227574251
3739,95.67
3740,95.67
3741,95.67
3742,117.92
3743,117.92
3744,117.92
3745,117.92
3746,117.92
3747,117.92
3748,117.92
3749,117.92
3750,102.92
3751,93.17
3752,93.17
3753,104.1155472057
3754,104.512059301426
3755,109.67970515569
3756,115.652317547918
3757,114.022185180035
3758,117.375005493509
3759,117.017632530603
3760,115.969278039082
3761,118.787740066333
3762,117.834322046466
3763,95.67
3764,95.67
3765,95.67
3766,117.92
3767,117.92
3768,117.92
3769,117.92
3770,117.92
3771,117.92
3772,117.92
3773,117.92
3774,102.92
3775,93.17
3776,93.17
3777,104.118004276887
3778,104.520336270327
3779,109.483012388732
3780,112.276866308736
3781,111.790937591347
3782,115.178814518553
3783,117.512982486805
3784,116.666850728049
3785,115.503565076421
3786,115.300919475035
3787,95.67
3788,95.67
3789,95.67
3790,117.92
3791,117.92
3792,117.92
3793,117.92
3794,117.92
3795,117.92
3796,117.92
3797,117.92
3798,102.92
