tilt_angle;azimuth_angle;weighted_energy_mismatch_kWh;total_energy_production_kWh
50.00;164.40;98864.79;254164.75
50.00;164.40;98864.82;254166.05
50.00;164.40;98864.84;254166.95
50.00;164.40;98865.03;254175.48
50.00;164.36;98866.36;254234.58
50.00;164.36;98866.54;254242.31
50.00;164.36;98866.65;254247.28
50.00;164.34;98867.23;254272.89
50.00;164.31;98868.38;254324.27
50.00;164.28;98869.65;254381.06
50.00;164.24;98871.28;254454.10
50.00;164.21;98872.07;254489.41
50.00;164.14;98875.01;254619.97
50.00;164.12;98875.89;254657.93
50.00;164.11;98876.04;254664.56
50.00;164.05;98878.40;254763.44
50.00;164.00;98880.88;254864.20
50.00;163.96;98882.24;254917.98
50.00;163.94;98883.23;254956.65
50.00;163.93;98883.52;254968.09
50.00;163.93;98883.53;254968.34
50.00;163.93;98883.58;254970.25
50.00;163.92;98884.30;254998.76
50.00;163.90;98884.99;255025.72
50.00;163.84;98887.94;255135.19
50.00;163.83;98888.31;255148.52
50.00;163.78;98890.50;255227.04
50.00;163.75;98892.39;255291.23
50.00;163.70;98894.76;255371.65
50.00;163.69;98894.94;255377.61
50.00;163.68;98895.51;255396.39
50.00;163.65;98897.03;255445.62
50.00;163.65;98897.26;255453.11
50.00;163.62;98898.89;255505.25
50.00;163.61;98899.31;255518.76
50.00;163.54;98903.55;255648.15
50.00;163.50;98905.79;255714.44
50.00;163.47;98907.11;255752.72
50.00;163.46;98908.05;255779.94
50.00;163.46;98908.14;255782.48
50.00;163.43;98909.84;255831.72
50.00;163.42;98910.27;255844.17
50.00;163.41;98910.68;255856.04
50.00;163.40;98911.59;255881.50
50.00;163.35;98914.61;255966.39
50.00;163.31;98916.87;256030.16
50.00;163.30;98917.20;256039.43
50.00;163.30;98917.68;256053.07
50.00;163.26;98919.95;256117.19
50.00;163.24;98921.05;256148.35
50.00;163.23;98921.90;256172.38
50.00;163.22;98922.11;256178.24
50.00;163.19;98924.06;256232.61
50.00;163.18;98924.45;256243.40
50.00;163.17;98924.94;256256.85
50.00;163.17;98925.39;256269.30
50.00;163.15;98926.43;256297.89
50.00;163.10;98929.50;256382.27
50.00;163.09;98930.42;256406.99
50.00;163.01;98935.33;256537.20
50.00;163.00;98936.08;256557.10
50.00;162.97;98937.91;256605.39
50.00;162.97;98937.94;256606.09
50.00;162.95;98938.92;256631.92
50.00;162.95;98939.22;256639.93
50.00;162.88;98943.41;256749.55
50.00;162.87;98943.85;256760.62
50.00;162.84;98946.14;256818.58
50.00;162.83;98946.85;256836.51
50.00;162.78;98950.34;256924.24
50.00;162.76;98951.71;256958.09
50.00;162.70;98955.65;257055.82
50.00;162.69;98956.20;257069.48
50.00;162.64;98959.29;257146.06
50.00;162.62;98960.61;257178.35
50.00;162.61;98961.41;257197.91
50.00;162.59;98963.16;257240.75
50.00;162.57;98964.24;257267.09
50.00;162.53;98967.16;257338.13
50.00;162.50;98969.48;257394.08
50.00;162.44;98973.54;257492.13
50.00;162.43;98973.76;257497.52
50.00;162.43;98974.18;257507.64
50.00;162.42;98974.84;257523.56
50.00;162.41;98975.06;257528.63
50.00;162.35;98979.22;257627.17
50.00;162.32;98981.33;257676.87
50.00;162.28;98984.46;257750.10
50.00;162.24;98987.03;257808.97
50.00;162.20;98990.07;257877.51
50.00;162.19;98990.98;257897.85
50.00;162.18;98991.50;257909.39
50.00;162.17;98992.38;257929.05
50.00;162.14;98994.53;257977.06
50.00;162.13;98995.57;258000.29
50.00;162.13;98995.83;258006.18
50.00;162.08;98999.22;258081.26
50.00;161.98;99006.56;258239.94
50.00;161.97;99007.39;258257.88
50.00;161.97;99007.59;258262.28
50.00;161.96;99008.66;258285.35
50.00;161.93;99010.51;258325.15
50.00;161.92;99011.53;258347.24
50.00;161.91;99011.99;258357.19
50.00;161.84;99017.18;258468.77
50.00;161.81;99019.87;258526.21
50.00;161.80;99020.27;258534.69
50.00;161.79;99021.20;258554.46
50.00;161.77;99022.68;258586.19
50.00;161.76;99023.96;258613.37
50.00;161.68;99030.19;258743.07
50.00;161.65;99032.50;258791.01
50.00;161.63;99033.57;258813.27
50.00;161.59;99036.85;258881.49
50.00;161.58;99037.57;258896.54
50.00;161.57;99038.96;258925.39
50.00;161.54;99041.11;258970.29
50.00;161.52;99042.86;259006.58
50.00;161.50;99044.13;259033.01
50.00;161.46;99047.37;259099.17
50.00;161.44;99048.58;259123.48
50.00;161.41;99050.93;259170.37
50.00;161.39;99052.82;259208.19
50.00;161.38;99054.19;259235.27
50.00;161.37;99054.63;259243.90
50.00;161.35;99056.16;259274.14
50.00;161.34;99056.84;259287.60
50.00;161.34;99057.20;259294.66
50.00;161.33;99057.75;259305.29
50.00;161.33;99058.27;259315.46
50.00;161.31;99059.81;259345.38
50.00;161.27;99062.96;259406.00
50.00;161.24;99065.83;259461.31
50.00;161.23;99066.13;259467.22
50.00;161.20;99069.04;259522.69
50.00;161.13;99075.31;259639.35
50.00;161.12;99075.83;259648.79
50.00;161.12;99076.25;259656.35
50.00;161.08;99079.66;259717.03
50.00;161.05;99082.42;259765.46
50.00;161.03;99083.68;259787.48
50.00;161.02;99084.77;259806.74
50.00;160.98;99088.72;259875.56
50.00;160.97;99089.87;259895.27
50.00;160.96;99090.19;259900.80
50.00;160.96;99091.01;259914.91
50.00;160.95;99091.06;259915.83
50.00;160.94;99092.26;259936.57
50.00;160.89;99096.97;260017.66
50.00;160.82;99103.92;260136.94
50.00;160.82;99104.03;260138.90
50.00;160.81;99104.88;260153.39
50.00;160.79;99106.44;260180.21
50.00;160.72;99112.67;260287.33
50.00;160.69;99116.15;260344.54
50.00;160.67;99117.96;260373.99
50.00;160.64;99120.99;260423.14
50.00;160.61;99123.41;260462.41
50.00;160.61;99124.13;260474.05
50.00;160.59;99125.45;260495.42
50.00;160.58;99126.84;260517.82
50.00;160.50;99134.79;260644.61
50.00;160.48;99137.18;260681.68
50.00;160.47;99137.66;260689.15
50.00;160.45;99139.89;260723.67
50.00;160.42;99143.28;260775.98
50.00;160.39;99145.95;260816.57
50.00;160.38;99147.31;260837.05
50.00;160.37;99148.36;260853.02
50.00;160.35;99150.65;260887.71
50.00;160.35;99150.92;260891.67
50.00;160.33;99152.58;260916.70
50.00;160.30;99156.14;260970.06
50.00;160.22;99163.90;261085.65
50.00;160.20;99166.56;261125.14
50.00;160.15;99171.86;261203.58
50.00;160.15;99171.92;261204.36
50.00;160.13;99173.89;261233.48
50.00;160.11;99176.39;261270.43
50.00;160.10;99176.84;261277.01
50.00;160.10;99177.33;261284.26
50.00;160.08;99179.15;261311.19
50.00;160.05;99182.55;261361.45
50.00;160.04;99183.88;261381.21
50.00;159.98;99189.55;261464.42
50.00;159.89;99199.96;261615.97
50.00;159.88;99201.22;261634.02
50.00;159.85;99204.39;261679.61
50.00;159.80;99209.52;261752.63
50.00;159.79;99210.89;261772.17
50.00;159.78;99212.27;261791.80
50.00;159.74;99216.24;261847.51
50.00;159.70;99220.37;261904.73
50.00;159.67;99224.81;261966.43
50.00;159.62;99229.46;262030.16
50.00;159.61;99231.64;262059.81
50.00;159.55;99237.70;262141.01
50.00;159.46;99248.29;262281.98
50.00;159.46;99248.74;262288.02
50.00;159.43;99252.01;262331.54
50.00;159.41;99254.98;262371.09
50.00;159.38;99257.70;262407.38
50.00;159.36;99260.31;262442.26
50.00;159.32;99264.79;262501.95
50.00;159.29;99268.95;262556.46
50.00;159.29;99269.11;262558.59
50.00;159.23;99275.63;262643.19
50.00;159.22;99277.02;262661.20
50.00;159.20;99278.95;262686.29
50.00;159.16;99284.53;262758.86
50.00;159.15;99284.82;262762.64
50.00;159.11;99290.26;262833.50
50.00;159.10;99291.65;262851.57
50.00;159.07;99295.04;262895.23
50.00;159.06;99295.55;262901.79
50.00;158.97;99306.59;263042.13
50.00;158.95;99309.71;263081.05
50.00;158.92;99312.83;263119.18
50.00;158.89;99316.67;263165.55
50.00;158.89;99317.29;263173.02
50.00;158.88;99317.94;263180.86
50.00;158.86;99320.36;263210.09
50.00;158.85;99322.06;263230.72
50.00;158.78;99330.75;263335.88
50.00;158.73;99337.83;263421.08
50.00;158.69;99342.35;263475.26
50.00;158.68;99343.87;263493.22
50.00;158.66;99346.91;263528.95
50.00;158.63;99350.15;263566.58
50.00;158.60;99354.78;263620.07
50.00;158.58;99356.80;263643.53
50.00;158.58;99357.65;263653.32
50.00;158.57;99358.43;263662.43
50.00;158.56;99359.15;263670.68
50.00;158.56;99359.79;263678.12
50.00;158.54;99362.86;263713.36
50.00;158.50;99368.07;263773.03
50.00;158.49;99369.61;263790.64
50.00;158.46;99373.43;263834.28
50.00;158.45;99373.98;263840.49
50.00;158.44;99375.15;263853.85
50.00;158.43;99377.12;263876.12
50.00;158.43;99377.60;263881.60
50.00;158.42;99378.08;263887.00
50.00;158.39;99382.07;263932.06
50.00;158.39;99382.53;263937.31
50.00;158.37;99384.71;263961.88
50.00;158.32;99392.65;264051.63
50.00;158.28;99397.52;264106.71
50.00;158.27;99398.45;264117.34
50.00;158.22;99404.90;264188.73
50.00;158.21;99406.82;264209.72
50.00;158.21;99406.98;264211.52
50.00;158.20;99408.74;264230.74
50.00;158.13;99418.51;264337.64
50.00;158.11;99420.80;264362.73
50.00;158.09;99424.18;264399.74
50.00;158.07;99426.50;264425.15
50.00;158.05;99429.61;264459.19
50.00;158.03;99432.46;264490.49
50.00;158.02;99432.93;264495.58
50.00;158.00;99435.47;264523.44
50.00;158.00;99435.64;264525.36
50.00;157.98;99438.89;264560.99
50.00;157.97;99439.63;264569.07
50.00;157.95;99443.25;264608.80
50.00;157.90;99449.43;264675.60
50.00;157.89;99450.92;264691.52
50.00;157.87;99453.57;264719.82
50.00;157.87;99453.67;264720.97
50.00;157.86;99455.22;264737.47
50.00;157.85;99456.39;264749.94
50.00;157.80;99464.21;264833.58
50.00;157.77;99468.14;264874.91
50.00;157.74;99471.95;264914.70
50.00;157.74;99472.18;264917.09
50.00;157.66;99483.93;265038.55
50.00;157.60;99492.23;265124.08
50.00;157.59;99494.44;265146.82
50.00;157.58;99496.57;265168.67
50.00;157.56;99498.11;265184.45
50.00;157.55;99500.26;265206.56
50.00;157.55;99500.81;265212.12
50.00;157.54;99501.91;265223.37
50.00;157.54;99502.19;265226.28
50.00;157.54;99502.33;265227.67
50.00;157.53;99503.56;265240.35
50.00;157.50;99507.99;265285.68
50.00;157.46;99513.59;265343.10
50.00;157.45;99514.20;265349.34
50.00;157.44;99516.01;265367.86
50.00;157.36;99528.52;265496.10
50.00;157.35;99528.89;265499.87
50.00;157.33;99531.60;265527.57
50.00;157.33;99531.62;265527.79
50.00;157.33;99532.22;265533.88
50.00;157.30;99536.28;265575.36
50.00;157.30;99537.24;265585.17
50.00;157.30;99537.28;265585.64
50.00;157.28;99539.34;265606.74
50.00;157.28;99539.87;265612.07
50.00;157.25;99544.11;265655.43
50.00;157.23;99547.10;265685.76
50.00;157.22;99549.02;265705.30
50.00;157.20;99551.82;265733.73
50.00;157.19;99552.07;265736.20
50.00;157.18;99553.69;265752.72
50.00;157.18;99554.60;265761.88
50.00;157.15;99557.85;265794.92
50.00;157.14;99559.63;265813.03
50.00;157.09;99567.34;265891.31
50.00;157.06;99571.20;265930.65
50.00;157.04;99574.87;265968.06
50.00;157.03;99576.30;265982.59
50.00;157.03;99576.35;265983.08
50.00;157.00;99580.34;266023.76
50.00;156.95;99587.76;266099.15
50.00;156.93;99591.15;266133.61
50.00;156.89;99596.75;266190.03
50.00;156.88;99597.77;266200.31
50.00;156.86;99601.22;266234.86
50.00;156.82;99607.42;266296.93
50.00;156.77;99613.63;266358.82
50.00;156.77;99614.79;266370.33
50.00;156.74;99618.28;266405.08
50.00;156.73;99619.88;266420.99
50.00;156.72;99620.86;266430.75
50.00;156.70;99624.93;266470.83
50.00;156.70;99624.96;266471.15
50.00;156.68;99626.91;266490.27
50.00;156.66;99630.48;266525.43
50.00;156.59;99640.43;266623.23
50.00;156.58;99642.63;266644.89
50.00;156.52;99650.66;266723.98
50.00;156.52;99651.09;266728.15
50.00;156.52;99651.12;266728.48
50.00;156.51;99652.18;266738.88
50.00;156.51;99652.20;266739.07
50.00;156.47;99658.88;266804.92
50.00;156.44;99663.47;266849.54
50.00;156.44;99663.66;266851.46
50.00;156.43;99664.18;266856.41
50.00;156.43;99665.19;266866.23
50.00;156.42;99666.01;266874.14
50.00;156.39;99670.51;266917.65
50.00;156.34;99678.83;266997.46
50.00;156.31;99682.38;267031.19
50.00;156.30;99684.87;267054.81
50.00;156.29;99686.23;267067.63
50.00;156.26;99690.74;267110.26
50.00;156.25;99692.27;267124.77
50.00;156.25;99692.32;267125.21
50.00;156.24;99693.72;267138.43
50.00;156.23;99695.75;267157.58
50.00;156.20;99699.91;267196.95
50.00;156.15;99706.78;267261.91
50.00;156.15;99707.96;267273.10
50.00;156.13;99710.05;267292.86
50.00;156.12;99712.40;267315.09
50.00;156.11;99714.26;267332.75
50.00;156.10;99715.45;267343.97
50.00;156.08;99718.48;267372.70
50.00;156.07;99719.93;267386.43
50.00;156.04;99723.71;267422.16
50.00;155.99;99732.24;267502.97
50.00;155.97;99734.15;267520.99
50.00;155.94;99740.16;267577.48
50.00;155.88;99749.42;267664.60
50.00;155.81;99760.12;267764.21
50.00;155.80;99760.32;267766.03
50.00;155.79;99762.32;267784.56
50.00;155.77;99765.32;267812.30
50.00;155.76;99767.51;267832.55
50.00;155.75;99769.22;267848.36
50.00;155.71;99775.05;267902.40
50.00;155.69;99778.12;267930.78
50.00;155.67;99781.50;267961.92
50.00;155.62;99788.30;268024.08
50.00;155.61;99790.93;268048.02
50.00;155.60;99792.92;268066.15
50.00;155.59;99794.29;268078.55
50.00;155.57;99796.57;268099.32
50.00;155.55;99799.32;268124.33
50.00;155.55;99800.19;268132.28
50.00;155.54;99802.34;268151.81
50.00;155.49;99809.31;268215.08
50.00;155.48;99811.18;268232.08
50.00;155.45;99815.08;268267.47
50.00;155.45;99815.99;268275.74
50.00;155.45;99816.19;268277.62
50.00;155.41;99822.44;268334.46
50.00;155.41;99822.65;268336.31
50.00;155.41;99822.80;268337.69
50.00;155.33;99834.87;268446.84
50.00;155.31;99837.54;268470.96
50.00;155.31;99837.63;268471.72
50.00;155.26;99845.77;268545.36
50.00;155.25;99846.96;268556.15
50.00;155.23;99850.05;268584.11
50.00;155.23;99850.77;268590.59
50.00;155.22;99851.16;268594.19
50.00;155.21;99853.75;268617.59
50.00;155.21;99854.03;268620.13
50.00;155.17;99858.94;268664.55
50.00;155.15;99863.58;268706.51
50.00;155.13;99865.83;268726.73
50.00;155.11;99868.46;268750.32
50.00;155.10;99870.50;268768.72
50.00;155.10;99870.97;268772.92
50.00;155.07;99875.24;268811.33
50.00;155.07;99875.27;268811.63
50.00;154.98;99889.94;268943.70
50.00;154.96;99892.67;268968.23
50.00;154.93;99897.42;269011.06
50.00;154.92;99899.17;269026.76
50.00;154.91;99899.98;269034.00
50.00;154.90;99902.83;269059.47
50.00;154.84;99912.21;269143.28
50.00;154.83;99912.38;269144.84
50.00;154.83;99912.54;269146.19
50.00;154.74;99927.78;269282.57
50.00;154.73;99928.81;269291.81
50.00;154.71;99932.09;269321.14
50.00;154.64;99943.53;269423.35
50.00;154.63;99944.21;269429.43
50.00;154.59;99949.90;269480.04
50.00;154.57;99954.06;269516.77
50.00;154.57;99954.53;269520.96
50.00;154.51;99963.10;269596.82
50.00;154.50;99964.55;269609.65
50.00;154.46;99970.99;269666.62
50.00;154.46;99971.54;269671.51
50.00;154.41;99978.92;269736.37
50.00;154.40;99980.66;269751.68
50.00;154.40;99980.79;269752.79
50.00;154.40;99980.85;269753.32
50.00;154.39;99982.85;269770.88
50.00;154.35;99988.28;269818.54
50.00;154.30;99996.17;269887.82
50.00;154.30;99996.40;269889.82
50.00;154.22;100009.74;270005.94
50.00;154.21;100010.66;270013.92
50.00;154.19;100014.65;270048.48
50.00;154.17;100017.30;270071.44
50.00;154.17;100017.76;270075.48
50.00;154.17;100017.86;270076.34
50.00;154.16;100018.27;270079.91
50.00;154.16;100019.11;270087.15
50.00;154.08;100030.74;270187.89
50.00;154.07;100032.85;270206.16
50.00;154.06;100034.43;270219.82
50.00;154.06;100034.84;270223.43
50.00;154.04;100037.19;270243.79
50.00;154.02;100041.63;270282.05
50.00;153.94;100053.38;270383.43
50.00;153.91;100058.74;270429.68
50.00;153.91;100058.81;270430.27
50.00;153.90;100060.45;270444.43
50.00;153.89;100061.31;270451.79
50.00;153.89;100061.86;270456.59
50.00;153.87;100064.40;270478.47
50.00;153.83;100070.78;270533.40
50.00;153.83;100070.91;270534.58
50.00;153.82;100073.52;270556.98
50.00;153.81;100074.60;270566.25
50.00;153.79;100077.13;270587.96
50.00;153.78;100079.73;270610.38
50.00;153.78;100079.84;270611.29
50.00;153.76;100082.85;270637.06
50.00;153.75;100083.58;270643.32
50.00;153.74;100085.39;270658.79
50.00;153.73;100086.46;270667.97
50.00;153.72;100088.16;270682.51
50.00;153.69;100093.01;270723.70
50.00;153.69;100093.05;270724.05
50.00;153.68;100095.61;270745.76
50.00;153.67;100096.15;270750.29
50.00;153.67;100096.77;270755.54
50.00;153.63;100102.86;270807.04
50.00;153.59;100110.50;270871.18
50.00;153.56;100115.00;270908.67
50.00;153.53;100118.77;270940.16
50.00;153.52;100120.76;270956.73
50.00;153.48;100127.39;271011.97
50.00;153.45;100132.94;271058.13
50.00;153.44;100133.82;271065.43
50.00;153.44;100134.67;271072.42
50.00;153.41;100139.94;271115.80
50.00;153.39;100143.01;271140.97
50.00;153.36;100147.65;271178.99
50.00;153.35;100149.19;271191.60
50.00;153.34;100150.20;271199.89
50.00;153.26;100163.13;271305.85
50.00;153.25;100165.43;271324.68
50.00;153.25;100165.78;271327.52
50.00;153.20;100173.39;271390.03
50.00;153.17;100178.05;271428.24
50.00;153.17;100178.31;271430.41
50.00;153.16;100180.70;271450.09
50.00;153.12;100186.72;271499.49
50.00;153.11;100187.62;271506.88
50.00;153.10;100190.73;271532.30
50.00;153.06;100197.34;271586.08
50.00;153.03;100201.97;271623.68
50.00;153.02;100203.43;271635.51
50.00;153.01;100205.48;271652.16
50.00;153.00;100206.25;271658.45
50.00;153.00;100206.27;271658.62
50.00;153.00;100207.25;271666.54
50.00;152.98;100209.85;271687.72
50.00;152.95;100214.53;271725.52
50.00;152.95;100214.75;271727.27
50.00;152.95;100214.78;271727.51
50.00;152.93;100218.33;271756.20
50.00;152.83;100233.87;271881.81
50.00;152.81;100238.72;271921.00
50.00;152.78;100243.36;271958.53
50.00;152.76;100246.39;271983.04
50.00;152.75;100247.96;271995.77
50.00;152.74;100250.12;272013.27
50.00;152.73;100250.87;272019.28
50.00;152.73;100251.18;272021.86
50.00;152.70;100255.46;272056.51
50.00;152.70;100256.12;272061.85
50.00;152.69;100257.16;272070.26
50.00;152.69;100257.51;272073.10
50.00;152.68;100259.86;272091.90
50.00;152.65;100264.08;272125.71
50.00;152.64;100266.41;272144.29
50.00;152.63;100267.12;272149.96
50.00;152.62;100269.95;272172.50
50.00;152.61;100271.17;272182.26
50.00;152.57;100276.82;272227.29
50.00;152.55;100280.61;272257.60
50.00;152.49;100291.35;272343.36
50.00;152.48;100292.44;272352.00
50.00;152.47;100294.73;272370.35
50.00;152.46;100296.32;272383.03
50.00;152.45;100296.77;272386.66
50.00;152.42;100302.69;272433.97
50.00;152.41;100303.41;272439.71
50.00;152.41;100304.48;272448.26
50.00;152.39;100307.92;272475.74
50.00;152.38;100308.55;272480.80
50.00;152.38;100309.29;272486.73
50.00;152.38;100309.40;272487.62
50.00;152.38;100309.68;272489.81
50.00;152.36;100311.70;272506.02
50.00;152.30;100321.79;272586.70
50.00;152.28;100325.60;272617.21
50.00;152.27;100326.92;272627.76
50.00;152.25;100331.08;272661.06
50.00;152.22;100334.70;272690.10
50.00;152.17;100343.75;272762.38
50.00;152.12;100351.42;272823.24
50.00;152.12;100352.49;272831.71
50.00;152.11;100353.64;272840.81
50.00;152.09;100356.33;272862.08
50.00;152.09;100356.66;272864.63
50.00;152.06;100361.02;272899.14
50.00;152.06;100361.08;272899.60
50.00;152.05;100363.48;272918.57
50.00;152.03;100366.68;272943.87
50.00;152.03;100367.14;272947.51
50.00;152.02;100368.73;272960.12
50.00;152.01;100369.60;272967.00
50.00;151.94;100381.85;273063.11
50.00;151.89;100389.60;273123.84
50.00;151.88;100390.79;273133.11
50.00;151.86;100394.34;273160.79
50.00;151.86;100394.58;273162.64
50.00;151.85;100396.13;273174.77
50.00;151.85;100397.10;273182.29
50.00;151.84;100397.64;273186.54
50.00;151.82;100402.15;273221.50
50.00;151.81;100403.77;273234.09
50.00;151.81;100403.95;273235.49
50.00;151.80;100404.87;273242.62
50.00;151.78;100408.75;273272.76
50.00;151.74;100415.44;273324.74
50.00;151.71;100419.22;273354.02
50.00;151.70;100421.78;273373.78
50.00;151.65;100429.66;273434.69
50.00;151.64;100432.32;273455.27
50.00;151.63;100433.98;273468.07
50.00;151.62;100435.39;273478.96
50.00;151.60;100439.09;273507.59
50.00;151.58;100441.17;273523.67
50.00;151.57;100443.75;273543.66
50.00;151.56;100444.45;273549.05
50.00;151.56;100444.92;273552.65
50.00;151.56;100444.93;273552.74
50.00;151.54;100447.56;273573.08
50.00;151.54;100447.93;273575.97
50.00;151.43;100466.48;273719.45
50.00;151.42;100467.85;273729.96
50.00;151.42;100468.32;273733.52
50.00;151.38;100474.74;273782.80
50.00;151.32;100484.86;273859.71
50.00;151.32;100484.93;273860.20
50.00;151.32;100485.58;273865.11
50.00;151.31;100486.33;273870.74
50.00;151.30;100488.39;273886.24
50.00;151.27;100493.34;273923.53
50.00;151.27;100493.51;273924.83
50.00;151.27;100493.77;273926.78
50.00;151.23;100499.62;273970.80
50.00;151.23;100500.48;273977.30
50.00;151.22;100501.25;273983.06
50.00;151.19;100507.76;274032.10
50.00;151.09;100523.37;274149.23
50.00;151.07;100526.81;274175.11
50.00;151.05;100530.64;274203.86
50.00;151.05;100530.96;274206.25
50.00;151.01;100537.56;274255.78
50.00;151.00;100539.90;274273.35
50.00;150.98;100542.75;274294.68
50.00;150.96;100546.59;274323.43
50.00;150.96;100546.85;274325.32
50.00;150.94;100548.79;274339.79
50.00;150.90;100555.59;274390.37
50.00;150.90;100556.83;274399.55
50.00;150.89;100557.42;274403.90
50.00;150.88;100560.26;274424.95
50.00;150.88;100560.40;274425.94
50.00;150.85;100564.24;274454.43
50.00;150.85;100564.50;274456.31
50.00;150.84;100566.72;274472.78
50.00;150.84;100567.31;274477.10
50.00;150.79;100574.91;274533.47
50.00;150.79;100575.49;274537.73
50.00;150.78;100576.04;274541.80
50.00;150.77;100579.05;274564.12
50.00;150.74;100584.11;274601.70
50.00;150.72;100586.53;274619.66
50.00;150.71;100588.27;274632.56
50.00;150.70;100589.53;274641.99
50.00;150.66;100597.20;274699.02
50.00;150.66;100597.42;274700.62
50.00;150.63;100601.92;274734.12
50.00;150.60;100608.06;274779.81
50.00;150.54;100616.98;274846.16
50.00;150.53;100618.59;274858.18
50.00;150.43;100635.34;274982.48
50.00;150.43;100635.53;274983.87
50.00;150.41;100639.46;275012.90
50.00;150.40;100641.17;275025.55
50.00;150.40;100641.49;275027.90
50.00;150.39;100642.36;275034.31
50.00;150.37;100646.28;275063.17
50.00;150.36;100648.10;275076.55
50.00;150.33;100652.85;275111.37
50.00;150.32;100654.16;275120.99
50.00;150.32;100655.03;275127.36
50.00;150.30;100657.34;275144.36
50.00;150.28;100662.02;275178.70
50.00;150.26;100664.36;275195.87
50.00;150.22;100671.75;275250.15
50.00;150.13;100686.10;275354.80
50.00;150.12;100687.96;275368.38
50.00;150.10;100691.53;275394.34
50.00;150.10;100691.72;275395.74
50.00;150.10;100692.06;275398.15
50.00;150.10;100692.18;275399.05
50.00;150.08;100695.75;275424.80
50.00;150.06;100698.83;275446.99
50.00;150.04;100702.03;275469.96
50.00;150.01;100707.11;275506.15
50.00;150.00;100708.87;275518.68
50.00;149.99;100710.60;275530.99
50.00;149.95;100717.85;275582.55
50.00;149.95;100718.20;275585.04
50.00;149.93;100721.53;275608.78
50.00;149.92;100722.22;275613.70
50.00;149.92;100723.48;275622.64
50.00;149.88;100729.93;275668.16
50.00;149.87;100731.86;275681.70
50.00;149.87;100731.88;275681.83
50.00;149.86;100733.55;275693.45
50.00;149.83;100738.71;275729.45
50.00;149.81;100742.85;275758.28
50.00;149.79;100745.19;275774.61
50.00;149.78;100747.08;275787.78
50.00;149.78;100747.35;275789.59
50.00;149.75;100752.00;275821.91
50.00;149.75;100752.75;275827.03
50.00;149.75;100753.03;275829.00
50.00;149.74;100753.98;275835.59
50.00;149.73;100755.27;275844.48
50.00;149.73;100755.32;275844.81
50.00;149.73;100756.66;275854.08
50.00;149.70;100761.78;275889.08
50.00;149.68;100764.43;275907.23
50.00;149.67;100766.41;275920.78
50.00;149.66;100768.70;275936.42
50.00;149.64;100773.08;275966.12
50.00;149.57;100784.05;276040.58
50.00;149.56;100785.79;276052.36
50.00;149.55;100789.14;276075.13
50.00;149.54;100790.01;276081.05
50.00;149.54;100790.59;276084.98
50.00;149.48;100801.40;276158.21
50.00;149.44;100807.39;276198.77
50.00;149.44;100808.16;276203.96
50.00;149.43;100808.98;276209.54
50.00;149.43;100809.33;276211.89
50.00;149.43;100810.24;276218.04
50.00;149.43;100810.48;276219.65
50.00;149.39;100816.40;276259.74
50.00;149.38;100818.11;276271.27
50.00;149.38;100819.04;276277.55
50.00;149.37;100819.91;276283.47
50.00;149.37;100820.03;276284.28
50.00;149.37;100820.47;276287.23
50.00;149.36;100822.29;276299.51
50.00;149.35;100823.39;276306.97
50.00;149.35;100823.77;276309.53
50.00;149.34;100825.18;276319.02
50.00;149.34;100826.14;276325.51
50.00;149.31;100831.21;276359.76
50.00;149.31;100832.08;276365.63
50.00;149.29;100835.55;276389.08
50.00;149.25;100842.78;276437.69
50.00;149.23;100846.00;276459.34
50.00;149.23;100846.34;276461.57
50.00;149.22;100847.30;276468.01
50.00;149.22;100847.83;276471.54
50.00;149.21;100849.52;276482.88
50.00;149.20;100851.50;276496.12
50.00;149.20;100851.73;276497.65
50.00;149.19;100851.98;276499.35
50.00;149.17;100855.68;276524.11
50.00;149.17;100857.14;276533.88
50.00;149.15;100859.15;276547.29
50.00;149.15;100859.75;276551.35
50.00;149.12;100865.07;276586.95
50.00;149.12;100865.70;276591.16
50.00;149.10;100868.66;276610.97
50.00;149.09;100870.81;276625.36
50.00;149.09;100870.89;276625.94
50.00;149.08;100872.04;276633.61
50.00;149.07;100874.74;276651.70
50.00;149.04;100879.61;276684.34
50.00;149.04;100879.67;276684.71
50.00;149.01;100884.88;276719.41
50.00;148.99;100888.58;276744.03
50.00;148.98;100890.69;276758.12
50.00;148.97;100892.70;276771.43
50.00;148.94;100897.42;276802.68
50.00;148.93;100899.96;276819.44
50.00;148.92;100900.81;276825.11
50.00;148.92;100901.04;276826.60
50.00;148.88;100908.75;276877.21
50.00;148.87;100910.44;276888.22
50.00;148.86;100911.64;276896.03
50.00;148.82;100918.57;276940.87
50.00;148.81;100920.80;276955.31
50.00;148.80;100922.40;276965.56
50.00;148.80;100923.40;276971.99
50.00;148.77;100928.81;277006.81
50.00;148.73;100936.62;277057.01
50.00;148.72;100937.36;277061.75
50.00;148.66;100949.00;277135.98
50.00;148.64;100952.30;277156.97
50.00;148.63;100954.13;277168.52
50.00;148.62;100956.11;277181.09
50.00;148.60;100959.82;277204.54
50.00;148.58;100963.90;277230.36
50.00;148.56;100967.31;277251.85
50.00;148.54;100970.70;277273.14
50.00;148.53;100972.69;277285.63
50.00;148.52;100975.55;277303.54
50.00;148.52;100975.75;277304.79
50.00;148.51;100977.08;277313.07
50.00;148.48;100983.29;277351.98
