tilt_angle,azimuth_angle,weighted_mismatch_kWh,total_energy_production_kWh
31.48146247694177,130.04611085458424,133622.4964983622,278770.29517010145
31.01111591662162,127.57185870781977,133644.1807657034,278936.28085878555
30.94860618213578,127.11143212076101,133653.80101322033,278980.3357974495
30.996572601617142,127.18497965123083,133666.10926335226,279025.3624374156
30.140840578666094,120.85970354074078,133710.13525492017,279042.46068056754
31.91763337018198,130.04611085458424,133776.16855671842,279334.91663374123
31.927885645946795,129.89927779507656,133792.0531809265,279400.3865259866
31.037180417151518,124.48487241600127,133853.33910931743,279732.379150543
31.760558331911074,127.67358756705832,133907.37894726085,279905.55234203505
31.72113003512051,127.15727383595592,133930.80046543403,280002.22342711926
30.82860135748999,120.96931321554386,133962.69173776582,280006.2296067791
32.08472896577763,128.4553503745111,133964.54475298888,280087.0311170315
33.14655473648759,131.90818856077982,134041.95417469268,280130.9869337735
30.769534295432955,117.84953099204756,134084.6493372655,280153.48545602977
33.34290432663458,132.11032485353917,134090.44015949615,280277.9218570856
33.15683888728551,131.41711650339167,134092.3702157822,280346.1031601025
33.306213087684554,131.74770957976244,134112.955699318,280387.6441201008
33.00997031214365,130.4657940167668,134127.50994669818,280543.0328195457
32.40075684509676,127.70189280407081,134137.4277713125,280723.8170288892
31.945614927083035,124.51458792112099,134188.6444390738,280948.1594506943
32.04907067864917,125.10234802997469,134189.96397713743,280954.93705590017
32.307508561035235,125.76437380885821,134241.2048604223,281133.46841165895
32.13312360659295,124.366092425353,134267.6518567277,281225.2903634633
32.94099202592361,128.23450139982108,134291.28761024162,281236.33179977484
33.0172863248272,128.30603666596477,134313.2822093495,281307.46811979264
33.04081555913305,128.23450139982108,134327.44268168646,281359.1935453728
33.06495641327241,128.23450139982108,134336.16864990597,281388.7954674456
33.09322260969414,128.22360390442734,134347.234917908,281426.88588681846
33.14030427585478,128.25684330215094,134361.58818862183,281473.8284038938
33.60292859681958,129.4441470596889,134428.1938340241,281629.0632225929
33.78342845867106,129.8017579129936,134460.8238591366,281712.26896960696
33.72577172474055,129.46864005513876,134469.72817562977,281765.35225745547
32.028511091239885,119.5015904621541,134499.89549392278,281782.8007534576
34.11891394831906,130.47269778728005,134518.18254425583,281847.08321927825
32.99604450374163,125.02504012821905,134543.36667046568,282183.8760132035
32.99604450374163,124.48487241600127,134579.24812645273,282304.33995444875
33.04798695125412,124.77452925413887,134579.33631623886,282305.68418848526
33.036470421802036,124.51439259902136,134592.3299848418,282348.579929388
33.04798695125412,124.39624008381612,134604.4248781875,282388.3962300601
33.120517826511524,124.4229868539563,134629.62490816673,282473.2337097882
33.34290432663458,124.74840275860352,134690.26143897633,282677.2426648768
33.30131343441748,124.48288613643578,134692.74472568926,282684.6513623055
33.927426490185866,125.24484564106493,134874.774986128,283269.9634564159
34.56466282468681,127.37163182764236,134949.3924416769,283433.3900350232
34.167253434686195,125.34037932296053,134958.14557673078,283530.97829170374
34.11891394831906,123.28124220622105,135084.10933806724,283918.42481462844
34.80720218498034,125.86061168349293,135157.62156114448,284139.2709765866
34.73811751692351,125.04522819128334,135194.10836233487,284265.54807260574
35.169825868242995,125.73508093558725,135301.94625259182,284580.62816259515
36.71706229842684,130.56041495098575,135416.01658788053,284586.2698875018
34.37890528359359,119.49103563256482,135423.15634384874,284734.19442215125
36.81563047870097,130.2833116884558,135479.4267865808,284797.0490353853
36.748576618203586,130.00349246561058,135485.47931985997,284843.0525378726
36.62244387309665,129.3102680001568,135511.58148789938,284984.86231810244
36.834504389212995,129.7182328639535,135544.36999800513,285040.3045117978
34.73811751692351,119.68664217413175,135553.22864549616,285138.798501642
34.820694636385454,119.68664217413175,135585.7397082558,285234.47340069356
36.929547423520674,129.28622161581956,135620.76427952579,285299.77467318665
34.96533044763467,119.68664217413175,135642.49321619718,285401.07360531355
35.041060284239,119.62307143644013,135676.06251549497,285493.2928254463
35.03807341581771,119.49751861583633,135682.4362533723,285500.37044150615
35.04104929905127,119.49751861583633,135683.6088449319,285503.7731327677
35.04104929905127,119.47324673797088,135685.08150134608,285505.7495218498
36.571877722225146,126.86256659206569,135720.35890748378,285763.09714655404
36.51868930162599,125.91387686576613,135783.95835683605,285981.353923758
37.27194892747663,128.13466627938823,135852.1031215789,286051.6960010603
37.73140130512004,128.99298122861822,135925.27230577276,286183.2943431821
37.59657600981083,128.517432254905,135926.98925695932,286229.902403896
36.35653225914474,122.09917429632635,136023.82415047009,286639.0920317666
36.675770046025974,122.19578265349348,136139.38593125297,286958.5656704534
39.00776475779647,129.93024549700314,136251.9355685185,286964.19969296525
39.00776475779647,129.91577084578987,136253.56748209902,286970.16282697464
36.36603691027547,118.44146285762008,136273.71930225208,287037.1097510971
36.36603691027547,118.42702038233519,136274.59324860995,287037.85776337417
36.71434468115736,120.41948014951356,136282.24881305863,287242.7467341738
36.71434468115736,120.23059349073291,136295.65118098285,287263.18221681355
37.49354905636537,123.2559371008405,136365.8319431643,287594.7490778023
38.78810239400323,127.52844440644772,136436.51619617557,287669.4370938892
38.814418856963925,127.52844440644772,136445.4593146455,287692.7654876036
38.814418856963925,127.52764577247963,136445.54110156023,287693.03338454117
39.01491452367239,127.66914978140653,136499.3017318413,287821.4732775519
38.814418856963925,126.99360517372925,136499.7465390968,287867.7696877007
39.01491452367239,127.52844440644772,136514.02832095747,287869.1581373117
37.27194892747663,118.77757008263386,136613.4398936933,287956.9089782255
38.345932625877964,123.74767282059999,136640.3535471676,288309.6029759141
39.469519064675424,126.98413008408939,136726.9595772843,288440.586431417
37.773803514092876,118.92373510430109,136802.43022031503,288446.1817336525
39.92770894148113,127.5741587405274,136819.2158336885,288626.7195559502
40.251357532817664,128.25393084303005,136850.48591411786,288646.18326400797
40.251357532817664,128.08516720112453,136869.66988951128,288707.77362932847
40.39599307866876,128.08516720112453,136916.9517331092,288822.42637851066
38.432060712703816,120.80691917550512,136919.02544666018,288894.30719180225
39.19964281084615,123.81614671706423,136947.03721929423,289068.79601644736
39.71779402741734,124.91653344664358,137025.46863822144,289252.21494370815
39.71779402741734,124.81781262506789,137035.43718821104,289277.5872600675
40.066310797884555,125.06786129378558,137132.42383095762,289503.89346286614
39.64841590333389,123.53333153661288,137136.28732921145,289520.4748438177
40.30718032966566,125.16457832789132,137205.89673157985,289675.07042937406
40.30896448065103,125.16457832789132,137206.5129362462,289676.51653055154
40.30816773735328,125.04335112122466,137218.89420337687,289708.26379797107
40.45931851804942,125.04335112122466,137270.95961524593,289830.18730878364
40.55921245975045,125.33483515843938,137274.51630966592,289830.8918000517
39.29040074233046,118.73065970922288,137406.22155118827,289873.85935319256
39.36372906304274,117.91648801061922,137491.2784077623,289979.13494055433
39.36565337136027,117.89691731437243,137493.38714519047,289981.54966680554
39.42527178681459,117.78869448454549,137523.91317671692,290037.78737605165
39.42527178681459,117.56030173402833,137539.35635322685,290044.497386772
40.14716264252081,121.03787720833431,137544.37846951935,290381.5878325285
39.94214160127482,117.98630996612067,137708.65991687798,290476.88716967736
40.25902479114522,119.28262261338074,137731.0381411223,290664.93848696107
40.16918217136059,117.84276710211938,137805.03743788134,290673.20938653057
40.2385046265609,117.84276710211938,137831.30380421254,290730.8898026001
40.2385046265609,117.67835812568416,137842.85597856034,290736.1405308387
40.27283156763999,117.80042674740122,137847.25413746916,290760.7759048767
40.30896448065103,116.9010457024015,137922.79949633262,290807.64190363605
40.56423397899328,118.23279749472329,137925.64832905566,290982.14039160695
40.56423397899328,117.79650265219034,137957.74067093508,290999.6263971479
40.55921245975045,117.03999493912154,138008.58206880328,291011.4408179176
40.855208159615316,118.09313188292478,138045.21117481604,291221.7471563996
40.91504052276048,118.0329520464284,138072.06680520537,291271.61862168706
40.94511959214254,117.42642177500564,138127.07568776296,291314.1291176337
41.39195989535334,119.28262261338074,138149.4155520674,291565.18326253304
44.52811733273505,127.59836908972952,138254.53501502957,291761.56756663247
41.531421473225926,117.58946874504353,138333.3499828765,291762.1246762832
41.531421473225926,117.55811774427568,138335.68617345503,291762.9360072489
42.03901757887987,117.8142511615724,138501.99380794648,292130.17573696224
42.05836517120114,117.81428691039775,138508.99748780314,292144.15933794295
42.37260259597916,118.27299562180667,138585.95932379898,292349.242004127
42.48169487289395,117.74352524613023,138667.11556853892,292446.9158099985
43.47744733728751,121.08569101130175,138711.38376214885,292816.08702909644
46.680238347016505,127.52764577247963,138869.41176957404,292829.75770491036
46.717446849082364,127.52844440644772,138879.25879811158,292845.0441218296
46.866456383859045,127.59731399132369,138908.4839193862,292880.33002064365
43.22267554898633,117.938520185408,138914.72125140802,292940.2547513921
43.22267554898633,117.7085820051286,138933.44534465682,292948.1410957141
46.69110690810137,126.98108009000693,138955.17916445908,293036.889161559
43.346739558029284,117.19702381598135,139018.2361568928,293039.80443566677
43.40479732631935,116.99353035201098,139054.44076880653,293079.145126
43.679958658812815,118.01304119237729,139069.7770726689,293229.426606837
43.68334000442363,117.3690081543996,139123.7914688939,293250.8391889012
43.67770202053296,116.78615151460905,139167.01257226182,293252.5903751284
44.00309397650518,118.13903925018187,139172.29916022628,293422.73388709273
44.63894968062767,119.61680888947834,139253.70979843562,293690.7074103474
44.433095757129635,117.74352524613023,139355.63451728923,293692.7162570828
44.787482148205804,119.08404383548533,139356.5445885726,293820.7068084368
44.8264595961104,118.92762625278621,139384.65221218794,293854.21974759805
44.751831528566946,117.96965887818492,139445.8211562067,293866.3705853593
44.787482148205804,117.96965887818492,139457.9607995332,293886.32749945956
45.19638034420949,119.1773866418039,139484.79568385112,294036.6244765645
45.19638034420949,118.95658569370717,139506.09836347966,294053.79470273113
45.19638034420949,118.92762625278621,139508.8516394744,294055.92125477345
46.357781967598946,122.09917429632635,139533.6015428109,294223.94552770077
45.5773482876756,118.20520303787025,139701.38475918808,294298.86912090465
46.059925509464335,119.81036107273303,139702.18839233616,294416.8779311384
46.09325216418664,119.66518495119053,139727.87372069794,294447.7181944776
46.55539801014409,120.34784707293218,139799.9374238831,294586.2559916998
46.866456383859045,120.80900020231232,139843.20896194346,294662.30579987203
46.62031614128543,119.1773866418039,139943.6807095994,294736.5411183088
46.80408522229344,118.65847856673031,140052.10722211513,294855.52879756765
46.866456383859045,118.21370291582323,140113.41921338215,294907.4090612263
46.9019463758099,117.86413083590999,140156.24713373938,294937.1704509563
47.07922395537076,118.27033950982528,140173.84167816903,294995.56299013
47.30566682239493,118.9678873828434,140175.58040592252,295045.67422412353
47.28205694781988,118.27033950982528,140236.0735153022,295079.7589278029
47.766670359185866,119.31467692842196,140278.10682768046,295198.6282500514
47.636176599208056,117.938520185408,140374.25834459823,295235.3767123091
47.636176599208056,117.93741283352023,140374.36007599955,295235.4182635186
47.90911199613245,118.60854909740624,140392.06772286905,295305.3371741494
47.90911199613245,117.83839553073734,140465.02040119524,295342.6786123834
47.9932902419838,117.96088406862353,140478.51538127055,295369.2554618588
48.084067519098426,118.09527676444847,140492.57916320863,295396.74460649444
48.10656539395954,117.50443106772661,140553.9947873971,295424.4160816673
48.2336770449555,117.8911172125851,140555.47536035176,295458.3392367838
49.29797906515162,120.41948014951356,140590.34176022853,295590.2100887573
48.86555385326707,119.1773866418039,140609.6329908522,295592.2731144157
49.29797906515162,120.11468579730814,140626.02190607553,295628.12847950356
49.01367927850794,118.95658569370717,140674.54665576026,295655.96590930794
48.77751286733055,117.00904240521459,140793.61290335483,295658.7902643937
49.4162579472858,118.65614025760628,140817.5267186794,295795.9001458671
49.691781472873494,118.60593865134256,140898.2162565192,295874.96847296774
49.74293157251267,117.80940670045193,140991.34229276233,295926.2624279003
49.738213838543466,117.03225408552736,141062.8993135137,295939.15526597423
50.20279054133222,117.99564463631327,141097.193498367,296034.74496895634
50.32364821947659,117.70721578434276,141157.92940866362,296072.7842268795
50.353451205196734,117.29414154838386,141205.51148968286,296088.08524711744
50.93749614119746,118.66625716922233,141218.94142890788,296157.4690945485
50.93749614119746,118.4521210725282,141241.4975993519,296170.58578393684
51.86179953472869,119.8141520495796,141315.68218800618,296210.36374300305
52.02279366066233,119.76714786764383,141359.08811665192,296237.02265076723
52.13071408050968,119.76714786764383,141384.22416109176,296250.626274972
51.55018326009191,118.1213902414948,141429.69582999282,296294.243959599
51.56437995146258,117.98630996612067,141447.40904874878,296302.0742803758
51.6031923553584,117.98630996612067,141456.96484493406,296308.08235161623
51.75895315551435,118.2699530156567,141464.8827903639,296318.73525019066
51.84298314368333,118.26256488157136,141486.03409825958,296331.0486871135
51.86179953472869,118.00470342040599,141518.12112829817,296345.1535841211
51.84298314368333,117.85312148100046,141529.4059910591,296348.10659820744
51.95534639883582,117.6986535501357,141572.55579044658,296368.18337403267
52.35895300731791,118.53786547588884,141578.24565503708,296380.2630970255
52.18578495558384,117.78241180748219,141619.0428619533,296394.8700591053
52.32449797778507,117.8960618995801,141639.83794028245,296407.1238605501
52.281762035458485,117.734764090473,141646.69462626227,296407.47881074366
52.305278415002945,117.60910041846594,141665.22153216906,296413.43382564234
52.37984329799607,117.7046668132933,141672.86250455034,296419.15835282096
52.41135335570437,117.734764090473,141677.09577995224,296421.6701950486
52.40916647493158,117.70685452234659,141679.49625736786,296422.2270248317
52.56744914109591,118.00662762173155,141684.52014201935,296428.2393707713
52.79381801893878,118.2699530156567,141707.4453492727,296436.99403023184
52.513169252352675,117.52402684595629,141722.5660130181,296437.3284547905
52.48298126428089,117.28611582874157,141739.50781008217,296438.044253405
52.6962515965805,117.62082301814995,141754.8757675219,296452.4587521706
53.05607558909065,118.1213902414948,141782.58177375383,296463.830984866
53.132314201531,118.00335299405043,141812.54477719692,296473.7419482262
53.042653306352605,117.70894877772524,141824.18973137016,296477.57575007563
52.91001785513977,117.02686102959908,141864.18155285876,296477.6557395026
53.10198777714648,117.39051131611167,141870.72178971622,296488.39676294854
53.31650224541622,117.81915642253931,141873.30355095642,296491.0448294765
53.26244362384692,117.7046668132933,141873.60301982952,296491.4713600232
53.168493006283434,117.38845923976166,141885.80339906324,296492.65577652404
53.294663618551546,117.5720160186479,141894.75850673803,296496.5439828879
53.436956246291714,117.7473822540349,141907.45879405428,296499.1927136722
53.639396587585786,117.98313484665923,141925.79263668603,296499.3989553457
53.278416531387855,117.16787306544813,141932.94629436615,296501.3915632226
53.62242760455745,117.80471223742319,141941.65634506295,296504.9836247319
53.62242760455745,117.74727610199417,141947.88268105118,296506.70336819266
53.38141826668938,117.10649593551555,141962.1537172142,296507.03833707684
53.39554602795103,117.02855966473038,141973.23351882977,296507.89270621433
53.69454325382643,117.61506362929076,141977.66967019357,296512.5508882303
53.509782775433344,117.02871757640831,141998.5333829039,296512.99767314753
53.51009852630917,117.02881548562509,141998.59303077895,296513.0106739012
53.60323723626358,117.22604345286854,141998.70581832886,296515.7467239458
53.84621052903678,117.61506362929076,142010.22085328202,296516.564113561
53.709990630776886,117.31234875534447,142012.91015958146,296518.3945603984
53.7583770730676,117.0286919755926,142053.06062360588,296521.48327234597
53.960336035559536,117.41791707482487,142055.55527233865,296522.58845114213
53.808305861525014,117.02881548562509,142063.89101567946,296522.7495374274
53.817259210248544,117.02686102959908,142066.0350066714,296522.96187506925
53.833320696201504,117.02686102959908,142069.5129123339,296523.3300911731
53.83548015286803,117.02859969111303,142069.79925729035,296523.3779806614
53.8461058811134,117.03123183823976,142071.82388379064,296523.61110288475
53.86478491233796,117.0466392246532,142074.25199140277,296523.99603052915
53.87267537813897,117.04217818323824,142076.42147911314,296524.1611361035
53.87247704208592,117.0350945826705,142077.1190491409,296524.16190840874
53.92094759393073,117.03123183823976,142087.9993860337,296525.07404327806
53.93618802710858,117.04217292326425,142090.14206618955,296525.3259997569
53.988447417889034,117.1255327286321,142092.6064068358,296525.9116301775
54.06304812042493,117.17302224175111,142103.52024306174,296526.52672632306
54.03035443316006,117.06635902282326,142107.8251742416,296526.59348118166
54.032645226770484,117.03830307855301,142111.26041927643,296526.6496512274
54.06304812042493,117.02686102959908,142118.95401400098,296526.9576566188
54.073716416292086,117.02855966473038,142121.0515636158,296527.0514831678
54.10360240500847,117.02686102959908,142127.59308549896,296527.2799016689
54.11874992878134,117.02881548562509,142130.6077697126,296527.3755995447
54.13781465113091,117.02881548562509,142134.65400565823,296527.47736611683
54.16682993231199,117.02686102959908,142141.00477918037,296527.59188154887
54.1828885101469,117.02686102959908,142144.39996447574,296527.6341710228
54.195025965401314,117.02881548562509,142146.75821490973,296527.65612339386
54.20900874592452,117.05273048378065,142147.1959023616,296527.65804130567
54.20476672672309,117.04246241834565,142147.38094365734,296527.66298933426
54.20900874592452,117.04246241834565,142148.2753586297,296527.66631890787
54.20900874592452,117.04245153606834,142148.27650191184,296527.66632548894
54.20900874592452,117.04217839264145,142148.305197594,296527.6664891526
54.20900874592452,117.04217818323824,142148.30521959296,296527.66648927686
54.20900874592452,117.03999493912154,142148.53454938327,296527.6676923504
54.22226313570683,117.03830307855301,142151.5049010331,296527.6721345633
54.22230173014532,117.0341675827051,142151.9472228045,296527.6735869786
54.22230173014532,117.03367465034032,142151.99896162414,296527.67371590197
54.22230173014532,117.03357685407539,142152.00922606213,296527.67374034785
54.22230173014532,117.03299367782903,142152.0704320579,296527.67387834087
54.22230173014532,117.03242956652618,142152.1296328242,296527.6739991399
54.22230173014532,117.03123183823976,142152.25531459125,296527.6742142692
54.22230173014532,117.02885376351765,142152.50479756127,296527.6744747672
54.22230173014532,117.02881548562509,142152.5088126654,296527.6744771477
54.22230173014532,117.02868707503849,142152.5222819654,296527.67448471405
54.22230173014532,117.02859969111303,142152.53144775316,296527.6744894934
54.22230173014532,117.02855966473038,142152.53564612666,296527.67449158273
54.22226313570683,117.02686102959908,142152.70606673852,296527.6745269544
