datetime,SolRad_Hor,SolRad_Dif,Air Temp,WS_10m,zenith,azimuth,Load (kW),DNI,total_irradiance,cell_temperature,dc_power_output_per_panel,ac_power_output,E_incident,E_effective,E_ac,temperature_factor,PR,mismatch,weighting_factor,optimal_tilt,optimal_azimuth,optimal_battery_capacity,hour,day,month,dayofweek,is_weekend,param_number_of_panels,param_panel_area,param_total_panel_area,param_panel_efficiency,param_panel_power,param_temp_coeff,param_battery_efficiency,param_depth_of_discharge
2023-02-01 07:00:00+02:00,39.0,39.0,12.26,,96.38843421701934,106.83852626755316,93.17,0.0,34.892769907756914,13.459438965579144,7.783847449262722,6314.257050841919,48413.36931931364,42873.30899090718,6314.257050841919,1.0507784685514518,0.8933139042528391,,0.0,44.014518456806286,122.55138883577688,51.0,7,1,2,2,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-01 08:00:00+02:00,56.0,56.0,12.52,,85.21396157968003,116.0274147192523,111.512043407545,349.7003975558048,424.4426511659607,27.1102161338299,89.27204484732782,72417.48278015232,588909.9340662588,521519.5291306661,72417.48278015232,0.9907150490111485,0.8422512974159372,,0.545365755497362,44.014518456806286,122.55138883577688,51.0,8,1,2,2,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-01 09:00:00+02:00,81.0,81.0,12.42,,75.20155820148837,126.32999347843474,111.911846981813,0.0,72.46959903918744,14.911142466972068,16.06817940607685,13034.507134209542,100550.84397088218,89044.56482726877,13034.507134209542,1.044390973145323,0.8878836079245255,,0.5572531539451013,44.014518456806286,122.55138883577688,51.0,9,1,2,2,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-01 10:00:00+02:00,113.0,113.0,12.31,,66.47162365882215,138.3536640963465,115.378879902174,0.0,101.09956409170594,15.785297515652392,22.333548131958008,18116.974244644334,140274.63418160108,124222.66451211569,18116.974244644334,1.0405446909311296,0.8846137109058361,,0.6603387800083962,44.014518456806286,122.55138883577688,51.0,10,1,2,2,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-01 11:00:00+02:00,97.0,97.0,12.18,,59.75253047835328,152.55624976051195,113.8269609552,0.0,86.7845815654467,15.16321999131223,19.221705655550767,15592.647627782782,120412.73907624165,106633.61466969225,15592.647627782782,1.0432818320382262,0.8869406773236408,,0.6141954234487338,44.014518456806286,122.55138883577688,51.0,11,1,2,2,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-01 12:00:00+02:00,77.0,77.0,12.14,,55.82430378770315,168.86134146815687,112.811322686401,0.0,68.89085340762264,14.508123085887028,15.300624162066551,12411.866320268386,95585.37019454234,84647.30236666292,12411.866320268386,1.0461642584220971,0.889391157271376,,0.5839973523031954,44.014518456806286,122.55138883577688,51.0,12,1,2,2,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-01 13:00:00+02:00,79.0,79.0,12.19,,55.30542358343384,186.2426160641575,112.10918344547,0.0,70.68022622340504,14.619632776429548,15.69068071534424,12728.280196287247,98068.10708271226,86845.93359696584,12728.280196287247,1.04567361578371,0.8889740399588232,,0.563120578157237,44.014518456806286,122.55138883577688,51.0,13,1,2,2,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-01 14:00:00+02:00,65.0,65.0,12.27,,58.28919099940811,203.01273358220837,111.817885851016,0.0,58.15461651292819,14.269064942631907,12.929097686003486,10488.084042886028,80688.94886552273,71455.51498484531,10488.084042886028,1.0472161142524197,0.8902853870891909,,0.5544593985305103,44.014518456806286,122.55138883577688,51.0,14,1,2,2,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-01 15:00:00+02:00,42.0,39.0,12.36,,64.276908524302,217.875798218794,111.71487978327,0.0,34.998083499865714,13.563059120307884,7.80395313513331,6330.566783220141,48559.49087522868,43002.70949959019,6330.566783220141,1.0503225398706453,0.8929262988325706,,0.5513967091284124,44.014518456806286,122.55138883577688,51.0,15,1,2,2,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-01 16:00:00+02:00,0.0,0.0,12.51,,72.49889234592243,230.50744397827643,112.331707384053,0.0,0.0,12.51,0.0,0.0,0.0,0.0,0.0,1.054956,0.0,,0.5697369040040973,44.014518456806286,122.55138883577688,51.0,16,1,2,2,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
